gene	mean_diff	cv_FXS_zscore
FUT8	3.966066667	-0.270456953
FUT9	4.466091667	-0.172453574
FUZ	0.368171667	0.79955937
FXN	-14.4651	-0.783806457
FXR1	-3.787116667	0.139379821
FXR2	-13.65457417	1.003796939
FXYD2	-1.452680833	0.292968759
FXYD5	-19.451925	-0.904642168
FXYD6	3.562441667	-0.876686274
FXYD7	-3.068875	0.771908814
FYB2	12.05059167	0.494434735
FYCO1	3.254291667	0.420295642
FYN	-0.726134167	0.201061006
FYTTD1	-1.916466667	-1.147154976
FZD1	-2.269858333	-0.567198987
FZD10	139.894525	1.239113262
FZD2	-29.09876667	-0.641917348
FZD3	-5.890634167	-0.683936976
FZD4	-11.526025	0.110634042
FZD5	-3.818665833	0.268861217
FZD6	-0.81555	-0.7725734
FZD7	-1.3724925	0.422037112
FZD8	1.110166667	-0.76268171
FZD9	-20.11555	1.758753006
FZR1	0.427061667	-0.73803308
G0S2	-3.74705	-0.756562291
G2E3	12.409675	0.580767075
G3BP1	3.780533333	-0.11613974
G3BP2	-0.772225833	-0.416958795
G6PC1	-2.350175	-0.261644768
G6PC3	-2.014325	0.028423543
G6PD	-5.124120833	0.54522227
GAA	0.809966667	-0.27444903
GAB1	-0.470621667	0.077001429
GAB2	-8.448123333	0.001367583
GAB3	-2.136858333	-0.773525926
GABARAP	1.113906667	1.091212868
GABARAPL1	-1.618855	-0.605261228
GABARAPL2	-4.552383333	-0.149876808
GABBR1	-3.9154375	-0.97843697
GABBR2	-0.89036	0.883069518
GABPA	0.070130833	0.181414924
GABPB1	-1.972691667	-0.690587076
GABPB2	-3.745941667	-0.106559148
GABRA2	3.4311375	0.908927563
GABRA3	2.932624167	0.805161131
GABRA5	2.595816667	-0.208245023
GABRB2	5.870008333	-0.270271281
GABRB3	3.6888	-1.417842362
GABRD	-6.157445	1.016779242
GABRE	-8.251716667	0.186941511
GABRG2	7.141699167	1.007132133
GABRG3	-2.534741667	-0.469690621
GABRP	-6.52872	-0.032209359
GABRQ	1.967093333	0.889853933
GABRR2	2.0907	-0.155743112
GAD1	-8.455699167	1.911293917
GADD45A	0.796565	0.083317117
GADD45B	-8.481233333	0.224433552
GADD45G	-3.24455	-0.271159599
GADD45GIP1	-11.11146667	-1.118656152
GADL1	0.751558333	-0.08655073
GAK	-3.80065	0.724241228
GAL3ST1	-7.5338825	0.694431482
GAL3ST3	-22.86001667	0.273600799
GAL3ST4	-6.430961667	0.432287227
GALC	4.788	-0.604276003
GALE	-1.37979	0.563928068
GALK1	1.255024167	0.001778803
GALK2	9.20455	-0.520608376
GALM	2.637133333	-0.648124446
GALNS	-2.5076375	0.789934261
GALNT1	-3.599916667	-0.650568966
GALNT10	-2.666211667	0.660982166
GALNT11	4.627866667	-1.304832043
GALNT12	7.095408333	0.782207464
GALNT13	1.654548333	-0.97858001
GALNT14	-2.535858333	-1.086676294
GALNT15	5.877658333	0.430548517
GALNT16	-6.316285	0.18434722
GALNT17	2.783825	-0.802268304
GALNT18	-2.769208333	-1.429705078
GALNT2	3.6077675	0.252114599
GALNT4	1.777355	0.22678796
GALNT5	-1.647391667	-0.477125328
GALNT6	-1.533516667	-1.356875285
GALNT7	0.790769167	0.172150651
GALNT8	5.250775	-0.086004026
GALP	-0.0487	0.412762628
GALR1	-6.201641667	-0.955224856
GALT	-5.67601	0.100445703
GAMT	-8.36745	0.928198593
GAN	-1.281994167	-0.645126928
GANAB	-1.485079167	0.977145072
GANC	-0.22708	0.255717234
GAP43	-2.991883333	-1.071095477
GAPDH	-0.595359167	1.394007004
GAPVD1	-1.511983333	0.4014906
GAR1	1.234408333	-0.092619003
GAREM1	4.708658333	-1.266021434
GAREM2	-5.472133333	1.980468843
GARIN1A	-5.189341667	-0.583434398
GARIN1B	-8.269191667	-0.70711715
GARIN5A	-188.535325	-0.154264686
GARNL3	-0.596875	-0.201688149
GARRE1	-4.154733333	-0.930455046
GARS1	-5.115736667	0.174003254
GART	1.486583333	-0.937251097
GAS1	-14.341575	-0.940933932
GAS2	3.215869167	1.54640344
GAS2L1	-8.189116667	3.031200286
GAS2L3	-10.74233333	-1.450817121
GAS6	-2.350608333	-0.641431073
GAS7	-2.610483333	0.017035401
GAS8	-1.538083333	-0.574754161
GASK1A	-14.979475	-0.092570994
GATAD1	-1.895325	-1.133290785
GATAD2A	-15.34439167	0.114458904
GATAD2B	-0.646938333	0.594540036
GATB	-5.030701667	-0.033773605
GATC	-7.902655	-0.115158692
GATD1	-13.24641333	1.290713418
GATD3	1.219335833	-0.894424493
GATM	1.779066667	-0.092013446
GBA2	-4.822574167	1.284267501
GBE1	-1.040075	-0.199392023
GBF1	-4.721855833	0.594106229
GBGT1	-1.09403	0.109238485
GBP4	-0.556841667	-0.880456532
GBP5	6.702383333	-0.110078693
GBP6	2.914191667	-0.977593486
GCA	7.836991667	-0.001818189
GCAT	0.279673333	0.598132784
GCC1	-10.59567	0.847732796
GCC2	-9.9653	-1.096386501
GCDH	-2.133843333	0.948811614
GCFC2	1.966808333	-1.144783865
GCH1	4.6046	0.152750553
GCHFR	-6.338016667	0.481728917
GCK	-4.532758333	0.986003677
GCKR	0.582116667	0.009541702
GCLC	0.595125	-0.220307914
GCLM	8.928388333	-0.034481222
GCM1	2.402408333	-1.509804946
GCN1	-1.052869167	-0.604911242
GCNA	-9.276558333	-0.984751067
GCNT1	-0.604991667	-0.755997058
GCNT2	-3.943642917	-0.050584031
GCNT3	1.508358333	-0.376435817
GCNT4	1.040808333	0.343973536
GCSAML	-0.141966667	-0.741707392
GCSH	-1.959428333	0.304499462
GDA	6.068041667	-0.851773067
GDAP1	7.200038333	-0.492157064
GDAP1L1	7.474555	-0.46334202
GDAP2	-2.569475	-0.04869342
GDE1	-2.745644167	0.251827737
GDF1	-32.99549167	-0.302608437
GDF10	-0.175375	0.521499635
GDF11	-1.875446667	0.874258685
GDF15	3.297125	-0.472274203
GDF5	-6.055698333	0.240712882
GDF6	-5.659264167	0.918217131
GDF7	-3.631283333	0.974597259
GDI1	-1.572343333	1.427102238
GDI2	0.810616667	-0.752656837
GDNF	4.828175	-0.776923058
GDPD1	-5.374983333	-0.364020338
GDPD2	0.829879167	-0.419815326
GDPD3	-9.267791667	-1.096735242
GDPD5	2.86195	-0.147490934
GDPGP1	-0.269284167	-0.036368672
GEM	4.140358333	0.351342637
GEMIN2	3.891095833	0.886507566
GEMIN4	-52.08895833	0.536241728
GEMIN5	-2.118083333	-0.820291847
GEMIN6	-9.676691667	-0.991319235
GEMIN7	-7.282720833	-0.528005553
GEMIN8	-12.070875	-0.338339325
GEN1	6.585746667	1.170312072
GET1	-1.951375	0.41138146
GET3	-6.870158333	0.775594633
GET4	-5.626548333	0.469133082
GFAP	-0.059765	0.335302339
GFER	-12.08645	1.670022123
GFI1B	2.25715	0.193968887
GFM1	2.47877	0.642966082
GFM2	10.12931167	0.189608329
GFOD1	5.282391667	0.197423988
GFOD2	2.163201667	-0.49273122
GFPT1	-5.084316667	-1.22895644
GFPT2	5.234033333	0.042636073
GFRA1	-3.246549167	-0.168579168
GFRA2	2.387158333	-0.422143334
GFUS	2.666895833	0.506051785
GGA1	-3.661374167	0.604627393
GGA2	4.071880833	0.495311532
GGA3	-1.823841667	-0.729591225
GGACT	13.725075	-0.767212577
GGCT	-14.29601667	-0.567451605
GGCX	-0.84805	-0.000950834
GGH	5.626158333	-0.071134489
GGN	-5.890704167	1.640618695
GGNBP2	1.457225	-0.60709117
GGPS1	-8.2759	-0.707948966
GGT1	-3.220964167	0.044455535
GGT5	-32.1125	-0.885178257
GGT6	-2.474040833	-0.132017024
GGT7	1.245133333	0.011235198
GHDC	0.480733333	0.028181483
GHITM	2.2605	-0.479480076
GHR	-5.884216667	-0.816645832
GHRL	2.436931667	-1.092701817
GID4	1.649841667	-0.595310604
GID8	-0.940875833	1.025677693
GIGYF1	-6.636264167	1.078281407
GIGYF2	-2.893925	-1.596862673
GIN1	-15.94891667	-1.519267837
GINM1	-4.687341667	-0.423363536
GINS1	-3.5928	-0.918776313
GINS2	5.533538333	0.440821685
GINS3	-12.63953333	-0.776994023
GINS4	-3.6569	-1.140167899
GIPC1	-0.37842	-0.656973292
GIPR	-10.11664167	2.151055022
GIT1	1.410461667	0.230123202
GIT2	4.12762	0.197158471
GJA1	1.556958333	-0.602623532
GJA3	1.573375	-1.461044381
GJA5	-0.301308333	-0.991828867
GJB7	5.567341667	0.306822554
GJC1	5.348325	-0.480878602
GJC2	6.805716667	3.594610141
GJD3	-4.345234167	1.614798133
GJD4	-3.013983333	-1.091178734
GK	-2.567075833	0.332138237
GK5	3.997983333	-0.764133617
GKAP1	-10.79453333	0.603160437
GLA	-3.206291667	-0.777151734
GLB1	2.06995	-0.553699871
GLB1L	0.321560833	1.304983706
GLB1L2	-0.3673	-0.085986851
GLB1L3	-0.143775	0.761641684
GLCCI1	4.927641667	-0.195213648
GLCE	4.041875	0.467246742
GLDC	2.405946667	-1.283144216
GLDN	-4.396408333	-0.543245774
GLE1	-2.419325	-0.753033751
GLG1	11.57493333	0.089675891
GLI2	-1.793424167	1.095588707
GLI3	-8.904375	-0.514511763
GLI4	-0.004141667	0.110543542
GLIPR1	-1.209033333	-0.618974814
GLIPR1L1	9.258508333	-1.360585887
GLIPR1L2	-1.1163	0.331760798
GLIPR2	-6.46865	-0.32423595
GLIS2	-4.195904167	0.138879998
GLIS3	-11.02399167	0.898466595
GLMN	4.215466667	-1.732565723
GLMP	-9.176541667	0.285147913
GLO1	8.010116667	-0.812612021
GLOD4	-21.7874	0.364034636
GLP1R	-8.472770833	-0.288812893
GLRA3	-6.454541667	-1.34526645
GLRB	3.387883333	0.057841902
GLRX	-2.418025	-1.014653094
GLRX2	2.69685	0.645897471
GLRX3	-4.690026667	-0.230763008
GLRX5	5.312245	-0.534010782
GLS	1.496108333	-0.381111094
GLS2	-4.418941667	-0.890190695
GLT1D1	109.6261333	0.396739137
GLT8D1	8.1776675	0.100931839
GLT8D2	0.224050833	-0.202131772
GLTP	4.366445	0.871477698
GLTPD2	-4.863566667	0.035934368
GLUD1	4.541208333	-1.099342225
GLUD2	1.57855	0.228132612
GLUL	-3.83615	-0.105711926
GLYATL1	2.987366667	0.140190943
GLYATL2	-44.44389167	-0.043225629
GLYCTK	-0.058808333	-0.838812196
GLYR1	0.921966667	-0.100981482
GM2A	2.644225	-0.420532871
GMCL1	3.538175	-0.66798072
GMDS	-6.179725	-0.317474311
GMEB1	-0.7835	0.181097074
GMEB2	-2.554474167	1.870697437
GMFB	2.1544	-0.326569618
GMIP	-9.1941225	1.586522389
GMNN	-0.538633333	-1.922336217
GMPPA	-4.750511667	0.245225678
GMPPB	3.18575	0.064242551
GMPR2	2.0722975	2.281427805
GMPS	-7.571733333	0.461882908
GNA11	-4.243574167	-0.009322963
GNA12	-0.87965	-0.97932352
GNA13	11.43371667	-0.279115838
GNAI1	4.439216667	-1.15650789
GNAI2	0.104054167	1.04663403
GNAI3	-3.901891667	-0.879965164
GNAL	4.146625	1.103126086
GNAO1	1.847601667	0.637627927
GNAQ	3.508366667	-0.734880529
GNAS	2.5266125	0.730339874
GNAT1	-5.31555	-0.098638893
GNAT2	-5.860516667	0.187884776
GNAZ	-9.454266667	-0.945864877
GNB1	2.889374167	0.559119767
GNB1L	-12.3737	-0.61669982
GNB2	-5.8874975	-0.654185758
GNB3	4.755696667	0.327844505
GNB4	8.369048333	-1.446601352
GNB5	9.483333333	-0.99950208
GNE	-1.603825	-0.932323218
GNG10	0.480655	0.6537832
GNG11	4.612008333	-0.596022484
GNG12	3.128381667	0.356847045
GNG13	-9.468974167	2.57331924
GNG2	-1.997700833	0.299222863
GNG3	-0.7639425	1.727700359
GNG4	-0.16985	-0.576138899
GNG5	-6.507791667	-1.153916941
GNG7	-2.593658333	0.083082814
GNL1	1.963621667	0.968596679
GNL2	0.048621667	-0.353800517
GNL3	3.382035833	0.602444576
GNL3L	11.60110333	-0.933839537
GNLY	-7.887264167	0.423159773
GNMT	-0.483816667	-0.770982726
GNPAT	-3.841983333	0.013496304
GNPDA1	-8.916241667	-0.359596502
GNPDA2	9.295179167	1.597189907
GNPNAT1	3.462945833	2.204719278
GNPTAB	2.323933333	-0.431224291
GNPTG	3.008331667	-0.162908519
GNRH1	-0.6952075	0.485802611
GNRHR	2.174541667	-0.497642311
GNS	5.98965	1.031612087
GOLGA1	4.589653333	0.195676391
GOLGA2	2.427516667	-0.872801126
GOLGA3	-2.219375	-1.037910386
GOLGA4	6.028366667	-0.743922442
GOLGA5	-2.747008333	-1.609969747
GOLGA6L10	0.316505	0.703659578
GOLGA6L4	0	
GOLGA6L9	-0.438040833	0.076673786
GOLGA7	11.79785833	-1.218265231
GOLGA8A	12.10339333	-0.424023541
GOLGA8B	2.327644167	0.46193689
GOLGA8H	3.379694667	1.79950954
GOLGA8J	0.305136667	-0.263682603
GOLGA8K	-1.18344635	1.577760213
GOLGA8N	-0.375	4.107913402
GOLGA8R	1.13798225	2.60912866
GOLGB1	-0.353625	-0.273448456
GOLIM4	1.842875	-0.114979509
GOLM1	-6.097825	0.15141284
GOLM2	5.3599	-1.243421636
GOLPH3	-2.868358333	-0.103940733
GOLPH3L	2.705575	-0.065956137
GOLT1B	2.767549167	1.884954341
GON4L	-1.115390833	-0.00381129
GON7	-3.853133333	-0.586182252
GOPC	6.2880925	0.824061629
GORAB	-1.490283333	-0.36230146
GORASP1	1.065416667	-0.214656343
GORASP2	8.669475	-1.278251357
GOSR1	-0.1213875	0.2699944
GOSR2	4.794959167	-0.034043314
GOT1	3.454045	0.940383733
GOT2	13.39071667	0.096402034
GP1BA	0.891278333	0.095006318
GP1BB	-10.3584	1.480684089
GP6	21.27938333	0.16758233
GPA33	3.791491667	0.218353944
GPAA1	3.084566667	-0.930520995
GPALPP1	4.4321425	1.471483337
GPAM	1.684308333	0.523729242
GPANK1	-3.577271667	0.822755157
GPAT2	-37.36473583	0.249788035
GPAT4	2.19695	-0.780476358
GPATCH1	0.6333	-0.78967977
GPATCH11	4.176581667	0.153911116
GPATCH2	0.247916667	0.813194388
GPATCH2L	4.645625	-0.368194658
GPATCH3	-4.470393333	-0.169705895
GPATCH8	0.58942	0.742917072
GPBAR1	-0.454800833	0.375358857
GPBP1	-9.6742	-0.338963713
GPBP1L1	-0.220875	-0.307488324
GPC1	-2.954225	0.803301331
GPC2	-10.07739167	-0.026405456
GPC3	-1.398816667	-0.567871223
GPC4	-0.31535	-1.492125834
GPC5	-7.406841667	-0.425499318
GPC6	-5.774241667	-1.316745301
GPCPD1	2.097425	0.537709778
GPD1L	-12.25445833	-0.466357913
GPD2	-0.75595	-1.486879472
GPER1	-4.368325	0.077927493
GPHN	-3.233275	-1.231568848
GPI	-1.03906	1.244227421
GPKOW	-3.369246667	0.417346222
GPLD1	1.367408333	-0.554314109
GPM6A	-0.682891667	-1.203475066
GPM6B	4.166156667	0.643156259
GPN1	7.947225	0.782273778
GPN2	1.354801667	-0.569914327
GPN3	1.976253333	-0.010407221
GPR107	-2.625941667	-0.472434121
GPR108	1.778561667	0.991101014
GPR119	-1.00805	-0.527311539
GPR132	0.982608333	0.412285915
GPR135	2.618641667	-0.5602558
GPR137	-5.473361667	0.97280612
GPR137B	3.4487275	-0.235849771
GPR137C	-7.426441667	0.590673704
GPR141	1.005033333	-0.707115828
GPR143	9.289083333	-1.16632517
GPR146	-0.252950833	-0.06629038
GPR151	-3.955666667	0.052541651
GPR153	-0.14834	1.018305242
GPR155	-3.466791667	-1.473029168
GPR156	-4.06785	-0.042363396
GPR157	-6.108666667	0.133700988
GPR158	8.309984167	0.802270508
GPR160	-3.853133333	-1.15289535
GPR161	0.476201667	-0.165528307
GPR162	-1.811180833	0.881086273
GPR171	-6.428755	-0.717317015
GPR173	-1.882831667	-0.457837065
GPR176	4.758158333	-1.202791412
GPR179	-1.1509275	0.689180804
GPR18	1.234024167	0.591750546
GPR180	2.707558333	-0.732926078
GPR182	-2.50321	0.359394454
GPR183	3.193405	-0.00784611
GPR19	-8.437166667	-0.90403257
GPR20	-10.83560833	-0.732786059
GPR21	1.93225	-0.602941606
GPR22	2.381595833	2.260057952
GPR27	-5.427058333	0.1892796
GPR3	-0.964228333	0.125959048
GPR34	2.39905	-1.184130082
GPR35	-38.37710833	0.212753032
GPR37	3.014018333	1.847362852
GPR37L1	-2.71	-0.742719327
GPR39	-4.512508333	-0.745419648
GPR50	17.17128917	0.861958296
GPR61	-3.284985833	-0.231881548
GPR62	-13.97940833	1.126332056
GPR63	7.263783333	-0.473607083
GPR68	-27.33664167	-0.576643144
GPR75	-6.182933333	-1.683340428
GPR78	-8.073308333	0.074691878
GPR82	-3.683966667	-0.334928109
GPR83	0.557941667	-0.557372264
GPR85	4.59046	-0.944724207
GPR87	8.475563333	0.109708159
GPR89A	4.274866667	-0.088334462
GPR89B	2.988308333	-0.35996927
GPRASP1	-5.346243333	-0.264579639
GPRASP2	-8.8148925	0.256509324
GPRC5A	6.1763425	0.651617948
GPRC5B	3.017033333	-0.393353392
GPRC5C	-10.26379167	-0.619007241
GPRIN1	-4.662841667	-0.331755188
GPRIN2	-9.678510833	0.784150592
GPRIN3	0.932491667	-1.337818248
GPS1	-4.430814167	0.150583282
GPS2	2.318016667	-0.014509287
GPSM1	-7.40847	0.828450896
GPSM2	-2.502099167	-0.072624641
GPT	-3.802345	2.200301486
GPT2	0.512416667	-0.38955395
GPX1	-4.261075	-0.40203804
GPX2	1.383404167	0.971702544
GPX3	3.825738333	-0.119853071
GPX4	-0.588968333	0.631563532
GPX7	-12.91675833	-1.451398011
GPX8	-4.444816667	-0.366228321
GRAMD1A	2.416949167	0.707393066
GRAMD1B	-11.624075	-1.345526952
GRAMD1C	-2.025091667	-1.215284286
GRAMD2A	-3.1016	-0.940273344
GRAMD2B	5.698683333	0.15441821
GRAMD4	-12.50361667	-0.121273212
GRB10	-8.975325	-0.924528899
GRB14	4.546736667	0.500669554
GRB2	-7.78898	0.569608383
GRB7	0.487283333	-0.94651441
GREB1	1.168883333	-0.984144853
GREB1L	3.196875	-0.869100924
GREM1	-1.400725	-1.590977817
GREM2	-0.583058333	0.238615247
GREP1	0.137315833	-0.820653371
GRHL1	0.574983333	-1.034491773
GRHL2	-9.289166667	0.237606753
GRHPR	0.638800833	0.194845722
GRIA1	0.3135	-0.08875699
GRIA2	-3.9913825	0.387241127
GRIA3	-3.851393333	0.164612059
GRIA4	5.521118333	0.452817344
GRID1	38.42963333	3.329440478
GRID2	0.981835833	-0.229553519
GRID2IP	-7.78052	2.263171498
GRIK1	12.164725	-0.061657378
GRIK2	4.955725	-0.794197094
GRIK3	5.893341667	-0.394007044
GRIK4	1.364851667	0.129218786
GRIK5	-0.571964167	0.263890498
GRIN1	-11.65649083	1.035873733
GRIN2A	-19.47998333	-0.530054439
GRIN2B	1.872775	-0.965639123
GRIN2C	-5.571481667	1.283147121
GRIN2D	3.077675	0.930557581
GRIN3A	2.906975	0.853495251
GRIN3B	-10.32283333	1.041429133
GRINA	3.615790833	1.02792378
GRIP1	4.901066667	-0.994635323
GRIP2	-4.013758333	0.189664977
GRIPAP1	-2.966829167	-0.510857847
GRK2	3.513229167	0.072340104
GRK3	4.4420575	0.331464949
GRK4	1.798815833	1.002566352
GRK5	-2.829908333	-0.868950588
GRK6	0.465834167	0.820827166
GRK7	0.41325	-0.881753534
GRM1	-3.670583333	-0.318811509
GRM2	-5.8600675	-0.622567408
GRM3	0.488026667	-0.224843245
GRM4	-10.67291667	0.115470383
GRM5	-11.18982417	0.466587901
GRM6	24.29708333	-0.443803931
GRM7	104.881775	4.95426221
GRM8	0.798391667	-1.035979924
GRN	4.023370833	-0.248507322
GRPEL1	-6.418216667	-0.691482511
GRPEL2	3.069129167	-0.334338709
GRPR	9.3643	-0.676984324
GRSF1	-10.00746667	-1.076581475
GRTP1	-0.783891667	-0.127121805
GRWD1	-1.228430833	0.392516501
GSAP	3.496466667	0.150346943
GSC	-7.905783333	2.188766932
GSDMA	2.409038333	-0.112626751
GSDMB	2.800760833	1.04906212
GSDMD	-0.796944167	0.973310128
GSDME	-6.202241667	-0.91759749
GSE1	-2.394225	0.427105728
GSG1	6.494316667	-0.665906335
GSG1L	-19.10514167	-0.774570733
GSG1L2	5.297008333	-0.49780489
GSK3A	-6.1586025	0.654327394
GSK3B	1.090741667	-0.79180672
GSKIP	0.004908333	-0.854482508
GSN	2.863416667	-0.552377494
GSPT1	6.43858	-0.653764771
GSPT2	-6.630866667	-0.271728442
GSR	-3.432033333	-1.105096859
GSS	0.2733925	0.190226998
GSTA4	2.8853	-0.614501285
GSTCD	7.7271	-1.19855366
GSTK1	-3.6015	-1.300527567
GSTM1	-5.379778333	-0.12509123
GSTM2	-7.9312075	0.161795853
GSTM3	-17.16125	0.322133214
GSTM4	-0.041871667	-0.502167907
GSTM5	0.328375	-1.199933695
GSTO1	4.641501667	-0.717419588
GSTO2	4.172691667	-1.054162752
GSTP1	-9.573216667	-0.426853755
GSTT2B	-7.775475	-1.174886797
GSTZ1	-2.299238333	0.512861432
GTDC1	1.00515	-0.938434387
GTF2A1	2.269933333	-0.698672884
GTF2A2	-3.096775	-0.290514676
GTF2B	0.238025	0.18903667
GTF2E1	-8.7796	-1.12271765
GTF2E2	-1.393275	-0.376605153
GTF2F1	-10.5029	0.063653581
GTF2F2	-8.18995	-0.85850798
GTF2H1	7.088176667	0.074448599
GTF2H2	3.008671467	3.695648321
GTF2H2C	0.0115025	3.069721147
GTF2H3	0.6995375	0.100422896
GTF2H4	-1.250590833	-0.005312063
GTF2H5	2.547316667	-1.164389193
GTF2I	-15.92098333	-0.02801626
GTF2IRD1	-6.462825	0.221545251
GTF2IRD2	-1.9705875	0.167032292
GTF2IRD2B	-4.51775	0.057033758
GTF3A	0.179215833	-0.340400734
GTF3C1	-3.994209167	1.027919926
GTF3C2	1.79915	1.232431839
GTF3C3	9.825075	-0.232873821
GTF3C4	-6.176225	-0.063452707
GTF3C5	-4.444875	-0.330852331
GTF3C6	-3.833966667	0.031185927
GTPBP1	2.410100833	0.122912028
GTPBP10	1.945175	-1.297542722
GTPBP2	4.735525	0.780614457
GTPBP3	-0.894334167	0.715077932
GTPBP4	-2.933765833	0.374970651
GTPBP6	-14.62315	0.643284556
GTPBP8	-2.0983375	0.918815821
GTSE1	-3.76905	-0.872875049
GTSF1	3.94905	0.866128801
GUCA1A	-2.459916667	-0.834659163
GUCA1B	-3.363616667	0.048192429
GUCD1	-0.674333333	0.770510481
GUCY1A1	2.786433333	-1.09789702
GUCY1A2	3.3766725	1.050881136
GUCY1B1	14.56606	-0.779048471
GUF1	4.8192225	2.205392517
GUK1	-0.69311	1.514844684
GULP1	15.968975	-0.433022016
GUSB	2.361333333	-0.654025927
GVQW3	-8.880583333	-0.127663663
GXYLT1	1.657158333	-0.08720743
GXYLT2	-9.858860833	0.299933055
GYG1	-1.393295833	0.053507112
GYG2	-18.64645	-0.703247221
GYPA	6.642833333	0.612245466
GYPC	-4.437498333	0.512266096
GYPE	4.746523333	1.1992022
GYS1	-4.05225	-0.17452538
GZF1	-1.845120833	-0.734439404
H1-0	4.083475833	1.963083169
H1-1	-34.23140833	0.035977138
H1-10	-1.64785	-0.49046292
H1-2	-3.742865833	1.150163096
H1-3	-17.2954075	0.811151268
H1-4	5.754896667	-0.493355036
H1-5	-45.167975	0.106344533
H1-6	-0.9399	0.01043571
H2AC11	0.090933333	-0.440209169
H2AC12	1.067965833	0.540897864
H2AC13	-20.86318417	-0.566565511
H2AC14	-20.43085917	-0.105394876
H2AC15	1.939074167	-0.253062031
H2AC16	-54.57020833	1.025047294
H2AC17	-3.701145	0.649035556
H2AC18	-1.171065	0.326641257
H2AC19	-6.78114	1.318761816
H2AC20	3.509141667	0.677339733
H2AC21	3.76325	0.049720458
H2AC4	-6.487283333	-0.438409262
H2AC6	-4.6390375	-0.857333438
H2AC7	-0.173570833	3.740481795
H2AC8	-6.912220833	1.158975334
H2AJ	-13.93504167	-0.725817602
H2AX	2.880065833	0.43112529
H2AZ1	-9.050425	-0.630760799
H2AZ2	-4.37025	0.228954181
H2BC10	1.230965	-0.096483981
H2BC11	-2.949575	-0.518013036
H2BC12	1.658314167	0.626783618
H2BC13	-21.6413925	-1.173478273
H2BC14	-19.6693125	-0.128261748
H2BC15	3.000611667	-0.572438296
H2BC17	-3.696798333	0.977828478
H2BC18	0.531930833	-0.364850774
H2BC21	2.937065	0.008250361
H2BC3	-22.171425	1.460333726
H2BC4	-3.524630833	-0.27785385
H2BC5	6.098363333	-0.085936323
H2BC6	-12.49438333	-0.421106302
H2BC7	1.653198333	2.608137878
H2BC8	-8.339335833	0.949386269
H2BC9	4.271255	-0.401015043
H2BW2	-5.649233333	-0.734257464
H3-3A	-8.05455	0.52224076
H3-3B	-4.558116667	-0.96363177
H3-7	2.263670833	0.808001887
H3C1	-19.39105833	-0.006249141
H3C10	-18.978345	-0.575475036
H3C11	-27.93425833	0.110928091
H3C12	-3.424458333	1.358548778
H3C13	-0.726399167	0.105900425
H3C14	-1.83303	0.194248439
H3C15	-5.28535	1.359534487
H3C2	-3.920625	-0.381577333
H3C3	-17.785875	1.752545546
H3C4	-5.178855833	2.991413086
H3C6	-5.949089167	0.894333212
H3C7	1.402848333	-0.964058512
H3C8	1.643990833	0.455587707
H4C1	-21.97876917	0.248437252
H4C11	-18.737925	-0.506766932
H4C12	-13.686525	-1.206917363
H4C13	-31.85666667	-0.306505238
H4C14	-1.888741667	-0.691434228
H4C15	-6.294273333	-0.521784867
H4C2	-0.3827775	0.702248685
H4C3	-0.560541667	-0.118701728
H4C4	-11.77094667	0.724881156
H4C5	0.274891667	1.13146993
H4C6	-19.31519167	-0.210798225
