	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	NPC_BREACH
4315	DLST	-1.548251667	0.326359486	-0.47069085	FALSE
4316	DLX1	-4.0611425	3.85028696	0.38897459	FALSE
4317	DLX2	-1.590839167	2.483816883	0.519620352	FALSE
4318	DLX3	-1.810001667	0.994729808	1.756720719	FALSE
4319	DLX4	-15.29238333	0.367380334	-0.406833752	FALSE
4320	DLX5	-6.904135833	2.151233782	1.325893959	FALSE
4321	DLX6	-11.583195	1.042909665	-0.287650373	FALSE
4322	DMAC1	3.23656	-0.489244087	0.315402128	FALSE
4323	DMAC2	-9.5869975	0.823083373	1.873354179	FALSE
4324	DMAC2L	-7.5148	-0.3983306	-0.337923855	FALSE
4325	DMAP1	4.598068333	-0.457504867	0.320526062	FALSE
4326	DMBT1	0.131325	-0.151398301	-0.285801908	FALSE
4327	DMBX1	-6.132441667	1.277863877	0.94809727	FALSE
4328	DMC1	-0.632951667	0.843985303	0.490192208	FALSE
4329	DMD	1.31855	-0.721093815	-0.982105186	FALSE
4330	DMGDH	-0.3558	-1.568969843	-1.303925808	FALSE
4331	DMKN	-0.206741667	-0.471732123	-0.839641881	FALSE
4332	DMP1	1.99085	-0.845816266	-0.604124572	FALSE
4333	DMPK	1.274065	2.153793176	0.76675024	FALSE
4334	DMRT1	-6.498831667	0.913526572	1.575773062	FALSE
4335	DMRT2	-50.66891667	0.826215792	2.91221719	FALSE
4336	DMRT3	-0.360166667	0.289816989	-0.713559162	FALSE
4337	DMRTA1	-2.798916667	-0.0792576	-0.999866423	FALSE
4338	DMRTA2	-8.731204167	2.378223354	2.525346091	FALSE
4339	DMRTB1	3.91065	-0.886512035	-0.018122942	FALSE
4340	DMRTC1	-0.230158333	-1.089151719	0.299956591	FALSE
4341	DMRTC1B	3.063433333	-0.366223896	0.558742839	FALSE
4342	DMRTC2	-19.92718333	-0.780750716	2.18794484	FALSE
4343	DMTF1	8.93259	1.073058222	1.277037237	FALSE
4344	DMTN	-10.67675917	1.041477204	0.567022472	FALSE
4345	DMWD	1.017481667	1.047101198	-0.213396954	FALSE
4346	DMXL1	-1.598505	1.459620744	0.280196373	FALSE
4347	DMXL2	1.669915	0.535691415	0.948070314	FALSE
4348	DNA2	-2.969775	-1.541654011	-0.95952254	FALSE
4349	DNAAF1	0.402628333	-0.663841925	0.882640635	FALSE
4350	DNAAF10	1.973369167	0.68122138	-0.00055767	FALSE
4351	DNAAF11	7.767266667	-0.582116592	-0.802840723	FALSE
4352	DNAAF2	-1.428720833	0.611879603	-1.014095061	FALSE
4353	DNAAF3	-3.246658333	1.568956475	0.908919023	FALSE
4354	DNAAF4	-1.253716667	-1.358304708	0.348752706	FALSE
4355	DNAAF5	-11.57575	-0.951654829	-1.544019463	FALSE
4356	DNAAF6	3.084178333	1.121985387	0.444606415	FALSE
4357	DNAAF8	0.30491	0.158792664	-0.799747967	FALSE
4358	DNAAF9	1.674391667	0.121319632	0.077209233	FALSE
4359	DNAH1	0.461485833	1.30628305	-0.118244083	FALSE
4360	DNAH10	-7.680033333	-0.930226121	0.429285013	FALSE
4361	DNAH11	-0.228983333	-0.999157591	-0.435624904	FALSE
4362	DNAH12	4.157979167	1.11080829	-1.30760373	FALSE
4363	DNAH14	10.10291667	0.006460749	-1.06426704	FALSE
4364	DNAH17	-4.617683333	-0.842670857	0.233508707	FALSE
4365	DNAH2	-2.290216667	0.538282331	1.289307498	FALSE
4366	DNAH3	-2.366721667	-0.011097363	0.487567212	FALSE
4367	DNAH5	-9.73235	-0.740359662	-0.888072167	FALSE
4368	DNAH6	0.814925	-0.602940235	-0.606831875	FALSE
4369	DNAH7	-2.496425	-0.568251189	-0.575397972	FALSE
4370	DNAH8	-1.2462	-0.805436682	0.391262865	FALSE
4371	DNAH9	98.74330833	1.046731341	-0.644850506	FALSE
4372	DNAI1	-12.43211667	-0.518749809	-1.103351928	FALSE
4373	DNAI2	1.551875	-0.592476897	-0.403678986	FALSE
4374	DNAI3	-3.627008333	-0.12814144	0.944987764	FALSE
4375	DNAI4	2.754233333	-0.789944038	-0.81566887	FALSE
4376	DNAI7	7.273541667	-1.257048774	0.621834878	FALSE
4377	DNAJA1	1.099615833	1.015025977	-0.221516677	FALSE
4378	DNAJA2	-0.618064167	1.544680245	-0.935325079	FALSE
4379	DNAJA3	-0.769361667	0.682501252	0.518300519	FALSE
4380	DNAJA4	5.650075	-0.066290363	-0.651479617	FALSE
4381	DNAJB1	-7.6925825	0.388752904	-0.561104046	FALSE
4382	DNAJB11	0.543188333	0.722350422	-0.985632503	FALSE
4383	DNAJB12	-0.763420833	-0.451606236	-0.213251866	FALSE
4384	DNAJB13	0.058625	-0.05174708	0.082899502	FALSE
4385	DNAJB14	-0.0562625	0.302895174	1.070771893	FALSE
4386	DNAJB2	0.915101667	1.024860463	-0.038381184	FALSE
4387	DNAJB4	1.865925	-0.490795883	-1.25520868	FALSE
4388	DNAJB5	0.94336	-0.838022452	0.939463332	FALSE
4389	DNAJB6	-12.81894167	-1.114398772	-0.895152471	FALSE
4390	DNAJB7	9.396316667	0.665499847	0.813346227	FALSE
4391	DNAJB8	-3.8596	0.550043853	0.138227011	FALSE
4392	DNAJB9	-18.68538333	-0.587466337	0.308903227	FALSE
4393	DNAJC1	-9.183041667	-0.304642628	-1.201291957	FALSE
4394	DNAJC10	1.058496667	-0.84968477	0.128616181	FALSE
4395	DNAJC11	-2.267725	-0.751305717	-0.253092835	FALSE
4396	DNAJC12	7.193291667	-1.034960031	-0.042978343	FALSE
4397	DNAJC13	-3.002201667	2.264223543	-1.182931442	FALSE
4398	DNAJC14	-0.379221667	0.338644516	0.720422906	FALSE
4399	DNAJC15	-19.06163333	-0.311100483	-1.038481032	FALSE
4400	DNAJC16	6.186588333	-0.140921946	-0.035515662	FALSE
4401	DNAJC17	-0.331358333	-0.658068919	-0.909333314	FALSE
4402	DNAJC18	-0.598808333	1.325406129	-0.279941078	FALSE
4403	DNAJC19	-1.243883333	-1.449763832	-0.62911013	FALSE
4404	DNAJC2	0.7158	0.095851346	0.994482795	FALSE
4405	DNAJC21	-3.100215833	-0.209473862	0.742590718	FALSE
4406	DNAJC22	1.919091667	-0.011953045	-0.318185567	FALSE
4407	DNAJC24	0.443283333	0.868690526	0.31378942	FALSE
4408	DNAJC25	8.890066667	-1.420197221	-0.937917228	FALSE
4409	DNAJC27	13.86531167	-0.57398236	1.099015945	FALSE
4410	DNAJC28	-0.247816667	-0.965211145	-0.823654768	FALSE
4411	DNAJC3	0.072058333	-1.063278289	-0.204798018	FALSE
4412	DNAJC30	-1.5552975	-0.237650949	-0.357357363	FALSE
4413	DNAJC4	-3.498200833	1.128276279	-0.080285402	FALSE
4414	DNAJC5	-0.45146	0.639215394	0.324537582	FALSE
4415	DNAJC5B	0.7251	-0.561875296	-1.025178969	FALSE
4416	DNAJC5G	-4.095815	0.557516961	1.045761038	FALSE
4417	DNAJC6	0.984116667	-0.241197476	-0.438330969	FALSE
4418	DNAJC7	2.213175	-0.857979297	-0.822287871	FALSE
4419	DNAJC8	-1.1278025	-0.084556133	1.237779134	FALSE
4420	DNAJC9	-3.4722425	-0.320623094	1.535818377	FALSE
4421	DNAL1	-2.920133333	-1.641336373	-0.960358322	FALSE
4422	DNAL4	-6.594779167	0.166743622	-0.115492384	FALSE
4423	DNALI1	-0.520191667	-0.426829282	0.568876704	FALSE
4424	DNASE1	-8.7705225	0.777562651	-0.051758158	FALSE
4425	DNASE1L1	0.141408333	-0.120509521	0.199669457	FALSE
4426	DNASE1L2	-3.4334	0.641007567	-0.251624838	FALSE
4427	DNASE1L3	-15.409825	-1.355954459	-0.161311344	FALSE
4428	DNASE2	-31.30713333	0.059632294	-0.429576002	FALSE
4429	DNASE2B	0.242816667	-0.056269821	-0.228106851	FALSE
4430	DND1	3.8376825	0.434702493	0.228497809	FALSE
4431	DNER	-1.5668	-0.317150056	-0.38964566	FALSE
4432	DNHD1	2.778769167	1.296777404	-0.904874364	FALSE
4433	DNLZ	-3.957048333	0.871923406	1.76188473	FALSE
4434	DNM1	-4.7813075	-0.031591526	-1.098030177	FALSE
4435	DNM1L	12.694425	-1.506142175	0.267004086	FALSE
4436	DNM2	-8.943240833	0.599691139	-0.538637977	FALSE
4437	DNM3	3.627491667	-0.981149453	0.450867667	FALSE
4438	DNMBP	-4.273791667	-0.641519891	-0.864025949	FALSE
4439	DNMT1	7.422476667	0.581651627	-0.753409862	FALSE
4440	DNMT3A	-3.792219167	-0.746922257	-1.020694423	FALSE
4441	DNMT3B	-3.257234167	0.219745983	-0.062005987	FALSE
4442	DNMT3L	-5.2144275	0.514300645	0.696015094	FALSE
4443	DNPEP	0.455333333	-0.342367031	0.821604504	FALSE
4444	DNPH1	-4.34595	0.159034023	-0.18232217	FALSE
4445	DNTT	-2.8783	0.655807733	-0.793898936	FALSE
4446	DNTTIP1	1.209275	-1.231756123	-0.920860791	FALSE
4447	DNTTIP2	4.383216667	-0.502832936	-1.109722426	FALSE
4448	DOC2A	-2.0375125	1.796997199	0.966211617	FALSE
4449	DOC2B	-2.800683333	1.450928281	-0.704325914	FALSE
4450	DOCK1	-6.563216667	-0.167088857	-0.634126677	FALSE
4451	DOCK10	-11.24115	-0.832413241	-0.86828118	FALSE
4452	DOCK11	1.808933333	-1.362215993	-0.451603404	FALSE
4453	DOCK2	-1.528116667	-0.776636144	-0.48008528	FALSE
4454	DOCK3	6.897696667	-0.392469367	0.368244332	FALSE
4455	DOCK4	-4.47765	-0.685578829	-0.909202483	FALSE
4456	DOCK5	-3.065916667	-0.533073053	0.530378532	FALSE
4457	DOCK6	-6.552971667	-0.252569566	0.661692893	FALSE
4458	DOCK7	11.04748333	-1.631771704	0.001545433	FALSE
4459	DOCK8	-6.079058333	-0.700431176	-0.805581007	FALSE
4460	DOCK9	-6.4493	0.17904678	-1.080561352	FALSE
4461	DOHH	-2.82325	-0.665727069	-0.272211798	FALSE
4462	DOK1	-1.5491825	0.046306112	0.737773039	FALSE
4463	DOK2	-0.312258333	-0.589353832	-0.639921827	FALSE
4464	DOK3	-1.413980833	0.979967589	0.118657049	FALSE
4465	DOK4	-1.2319325	0.300829151	-0.592766418	FALSE
4466	DOK5	0.519113333	0.481519069	-0.572321041	FALSE
4467	DOK6	0.442025	-0.362294077	-0.717518582	FALSE
4468	DOK7	-4.605126667	0.666888151	1.443559816	FALSE
4469	DOLK	2.205039167	-0.227737515	0.131609236	FALSE
4470	DOLPP1	-0.343263333	0.980897825	-1.299525699	FALSE
4471	DONSON	1.5982	-1.4228203	-0.175939353	FALSE
4472	DOP1A	5.373025	-1.272637624	-0.459305758	FALSE
4473	DOP1B	0.540441667	0.432160978	-0.512325011	FALSE
4474	DOT1L	-3.408165833	0.568679894	-0.465242742	FALSE
4475	DPAGT1	3.261914167	0.287384292	0.456750607	FALSE
4476	DPCD	1.1967025	2.421217729	-0.190211367	FALSE
4477	DPEP1	-8.327108333	0.029530968	1.047597747	FALSE
4478	DPEP2	-1.74852	-0.634201315	1.191207869	FALSE
4479	DPEP2NB	-5.800666667	-0.857078266	0.288056877	FALSE
4480	DPEP3	1.992358333	-0.406759704	-0.797912321	FALSE
4481	DPF1	-7.552830833	1.635446563	0.515534441	FALSE
4482	DPF2	-8.45383	-0.481281604	-0.444168829	FALSE
4483	DPF3	0.314408333	-0.633079163	0.465757141	FALSE
4484	DPH1	3.480449167	0.431386104	-0.113173737	FALSE
4485	DPH2	-13.9231175	0.806436732	0.732239559	FALSE
4486	DPH3	3.1872475	0.707154131	-0.307042669	FALSE
4487	DPH5	-7.0302	0.215179129	1.015710864	FALSE
4488	DPH6	-3.533158333	-0.931515439	-1.115304968	FALSE
4489	DPH7	-4.968291667	0.237674454	0.246077865	FALSE
4490	DPM1	1.335894167	0.654796907	0.234499674	FALSE
4491	DPM2	0.198538333	-0.641719924	0.508898259	FALSE
4492	DPM3	-4.944083333	-0.887906937	-0.23841024	FALSE
4493	DPP10	39.785515	3.458811385	0.705085024	FALSE
4494	DPP3	5.467805833	0.365080651	-0.003327834	FALSE
4495	DPP4	-10.7888575	0.568402943	-1.014686245	FALSE
4496	DPP6	164.6974667	-0.337855412	1.329254513	TRUE
4497	DPP7	-3.4053	0.451853733	0.696562063	FALSE
4498	DPP8	-3.179223333	0.060094512	-0.948437072	FALSE
4499	DPP9	-4.208434167	0.47848305	-0.780800862	FALSE
4500	DPPA2	0.242675	-0.166573069	-0.300437476	FALSE
4501	DPPA3	-8.460333333	-0.156339925	0.364661754	FALSE
4502	DPPA4	-0.024566667	-0.236028105	-1.153979033	FALSE
4503	DPPA5	1.643375	-1.109294948	-0.406868024	FALSE
4504	DPRX	-5.247633333	0.427631842	-0.473008378	FALSE
4505	DPT	9.702416667	-0.95702085	-1.336424225	FALSE
4506	DPY19L1	7.516108333	-0.638769517	-0.062869372	FALSE
4507	DPY19L2	4.537833333	-0.705726476	-0.826378327	FALSE
4508	DPY19L3	5.330141667	-0.995862895	0.46315896	FALSE
4509	DPY19L4	9.046208333	-0.006588513	1.789602419	FALSE
4510	DPY30	4.749991667	-0.480549988	0.895212222	FALSE
4511	DPYD	-5.594975	0.320815793	1.330589906	FALSE
4512	DPYS	1.702666667	-1.212269509	-0.37933875	FALSE
4513	DPYSL2	-0.648221667	-0.530644748	0.295512763	FALSE
4514	DPYSL3	8.089143333	-1.083370101	1.942990122	FALSE
4515	DPYSL4	-7.677470833	1.118683722	-0.031613074	FALSE
4516	DPYSL5	-1.019635833	0.919104361	-1.06221705	FALSE
4517	DQX1	-8.809416667	0.104676402	0.707837162	FALSE
4518	DR1	-0.016135833	-0.364464327	-0.696854055	FALSE
4519	DRAM1	-1.603716667	0.179925886	-0.617335961	FALSE
4520	DRAM2	7.1253175	1.313194067	1.941779632	FALSE
4521	DRAP1	-2.329708333	1.091324174	1.254281079	FALSE
4522	DRAXIN	-3.479939167	1.283563159	-0.242766688	FALSE
4523	DRC1	0.616803333	-1.014724484	1.092588654	FALSE
4524	DRC3	-2.061	-0.222245792	0.750880791	FALSE
4525	DRC7	-1.200425	-0.865107757	-0.955825267	FALSE
4526	DRD1	-6.149610833	0.454448998	-0.932037798	FALSE
4527	DRD2	-2.601778333	0.184388675	-1.219821169	FALSE
4528	DRD3	5.752941667	-0.802365524	0.49487465	FALSE
4529	DRD4	-1.111325	0.098123258	1.858352759	FALSE
4530	DRD5	0.192358333	-1.162141174	0.049749255	FALSE
4531	DRG1	-1.780053333	1.635900209	-0.497215522	FALSE
4532	DRG2	-3.479533333	-0.518077565	0.152163007	FALSE
4533	DRGX	1.482940833	0.821440979	0.089451215	FALSE
4534	DRICH1	-2.89355	-0.210696694	0.027625774	FALSE
4535	DROSHA	3.867416667	0.937149796	-0.07424601	FALSE
4536	DRP2	5.314458333	-1.201089502	-0.270362054	FALSE
4537	DSC1	3.296805833	1.347164013	0.855982608	FALSE
4538	DSC2	4.338134167	0.219720087	1.15849507	FALSE
4539	DSC3	0.709403333	2.118168455	-0.325295081	FALSE
4540	DSCAM	16.83650833	-0.051193901	0.044290875	FALSE
4541	DSCAML1	-5.825975	-0.155983041	0.44345978	FALSE
4542	DSCC1	-0.673808333	0.042770852	-0.586454485	FALSE
4543	DSE	2.34125	0.576499913	-0.362797417	FALSE
4544	DSEL	-13.03278333	1.627602626	-0.558789915	FALSE
4545	DSG1	9.3775	0.570588287	1.290998403	FALSE
4546	DSG2	-6.806866667	-0.312080566	-0.17797291	FALSE
4547	DSG3	-2.809599167	1.829772946	1.189474972	FALSE
4548	DSG4	7.624925	-1.073355819	-0.799377444	FALSE
4549	DSN1	-5.270433333	-0.899631831	-0.773778624	FALSE
4550	DSP	-6.177883333	0.302406413	-0.100392744	FALSE
4551	DSPP	0.066033333	-0.351876011	-0.261135728	FALSE
4552	DST	-1.222529167	1.708423249	2.450881368	FALSE
4553	DSTN	-1.66315	-0.500057421	0.125815641	FALSE
4554	DSTYK	3.342175833	0.799482532	-0.181446853	FALSE
4555	DTD1	11.06739167	0.060149265	-0.446781151	FALSE
4556	DTD2	2.906216667	-0.643985085	0.308688025	FALSE
4557	DTHD1	3.879975	-0.107612722	0.406685951	FALSE
4558	DTL	-5.058208333	-0.024632047	-1.248225812	FALSE
4559	DTNA	7.788225	1.595729773	0.623953849	FALSE
4560	DTNB	40.138275	1.10073236	0.125274443	FALSE
4561	DTNBP1	-41.376425	-0.136421295	-0.44447091	FALSE
4562	DTWD1	15.57683333	-0.479692616	0.838558653	FALSE
4563	DTWD2	9.379516667	-0.331504231	-1.350972236	FALSE
4564	DTX1	-3.007195833	1.134678048	1.068250573	FALSE
4565	DTX2	5.057568333	-0.451735882	1.168742883	FALSE
4566	DTX3	-5.215935	0.845792403	0.574381987	FALSE
4567	DTX3L	-1.016791667	-0.644117589	0.63083332	FALSE
4568	DTX4	-2.936483333	0.329060531	2.268548458	FALSE
4569	DTYMK	-5.765400833	0.666195607	0.174951983	FALSE
4570	DUOX1	-12.60593667	2.264013714	0.926085091	FALSE
4571	DUOX2	2.647025	-0.630544992	-0.386652321	FALSE
4572	DUOXA1	-10.642375	0.522673796	1.199657101	FALSE
4573	DUOXA2	-11.176725	0.77968379	1.544123706	FALSE
4574	DUS1L	-4.229119167	1.524833927	-0.517070076	FALSE
4575	DUS2	4.108041667	0.20122006	0.415873246	FALSE
4576	DUS3L	-4.996101667	0.44071119	1.677241848	FALSE
4577	DUS4L	6.631553333	-0.127277593	0.77409236	FALSE
4578	DUSP1	0.926558333	-0.274147587	-0.088321559	FALSE
4579	DUSP10	2.896334167	0.547642249	1.127536854	FALSE
4580	DUSP11	2.9361325	0.802605658	0.732327151	FALSE
4581	DUSP12	-8.880991667	-0.550138556	-0.18564147	FALSE
4582	DUSP13A	-0.018033333	-0.912111508	-0.488374921	FALSE
4583	DUSP13B	0.509375	-0.024965993	1.017694496	FALSE
4584	DUSP14	-6.934716667	-0.142679196	-0.344344202	FALSE
4585	DUSP15	-0.643349167	1.149207493	0.022771927	FALSE
4586	DUSP16	1.10945	-0.628210778	-1.279839139	FALSE
4587	DUSP18	-4.817966667	0.465394955	-0.429470226	FALSE
4588	DUSP19	-4.749258333	-0.440195724	-0.869294445	FALSE
4589	DUSP2	-9.175865833	1.647281354	-1.113504255	FALSE
4590	DUSP21	-4.672208333	-1.623368292	0.666019272	FALSE
4591	DUSP22	-176.0485	-0.256122233	-0.371334151	FALSE
4592	DUSP23	-11.2676	-0.602062673	-0.571748982	FALSE
4593	DUSP26	-1.255908333	-0.485193226	-0.324113096	FALSE
4594	DUSP28	-12.53589667	1.783967058	2.149769794	FALSE
4595	DUSP29	-4.847725	-0.974003283	0.00591407	FALSE
4596	DUSP3	8.598275	0.577884398	-0.634830586	FALSE
4597	DUSP4	-5.994033333	0.242368767	-0.720896679	FALSE
4598	DUSP5	0.394759167	0.250880538	-0.080726416	FALSE
4599	DUSP6	-1.314518333	-0.330582943	-0.368528332	FALSE
4600	DUSP7	2.7112025	-0.155829291	-1.161078282	FALSE
4601	DUSP8	-8.819558333	2.103486937	0.269098059	FALSE
4602	DUSP9	-6.730983333	-0.54739993	-0.514462797	FALSE
4603	DUT	1.696458333	0.763361761	1.335702256	FALSE
4604	DUX4	116.2523333	-0.407552876	-0.714236793	FALSE
4605	DUXA	-131.83175	-0.956756827	-0.044772061	FALSE
4606	DUXB	-0.294708333	0.507060103	-1.0107165	FALSE
4607	DVL1	-3.0942875	0.666440791	2.837672289	FALSE
4608	DVL2	6.022673333	0.571064932	0.200074147	FALSE
4609	DVL3	2.613096667	1.010004365	-0.027756004	FALSE
4610	DXO	-9.34465	-0.556525673	0.428713731	FALSE
4611	DYDC1	-9.513066667	0.240924862	0.148862952	FALSE
4612	DYDC2	-12.98829167	-1.220858949	-0.986717518	FALSE
4613	DYM	4.416333333	-0.052586525	-0.628640668	FALSE
4614	DYNAP	0.059391667	-0.896558152	1.263639524	FALSE
4615	DYNC1H1	1.270733333	-0.956450952	-0.960088856	FALSE
4616	DYNC1I1	0.372958333	-0.732828487	0.357354222	FALSE
4617	DYNC1I2	6.950958333	-0.512597142	0.415634548	FALSE
4618	DYNC1LI1	-8.299608333	-1.053289676	-0.58728885	FALSE
4619	DYNC1LI2	-4.401959167	-0.241464797	0.686629662	FALSE
4620	DYNC2H1	-2.566720833	0.148575799	0.831815177	FALSE
4621	DYNC2I1	-1.706033333	0.576486147	-0.187154038	FALSE
4622	DYNC2I2	-1.205311667	0.024581466	0.431024484	FALSE
4623	DYNC2LI1	2.275964167	0.15106564	-1.201881793	FALSE
4624	DYNLL1	-8.278233333	0.409459835	-0.202626537	FALSE
4625	DYNLL2	-7.438780833	2.559829229	2.359499121	FALSE
4626	DYNLRB1	-5.606624167	0.078421612	-0.232080171	FALSE
4627	DYNLRB2	9.7658	-0.905860839	0.217972085	FALSE
4628	DYNLT1	-4.7642	-0.757716815	0.130983255	FALSE
4629	DYNLT2	2.053241667	-1.279971749	-1.372911963	FALSE
4630	DYNLT2B	6.739046667	0.36382349	-0.376703068	FALSE
4631	DYNLT3	-7.570249167	-0.397939391	2.275195795	FALSE
4632	DYNLT4	-2.705283333	0.909261393	0.312144502	FALSE
4633	DYNLT5	-0.418656667	1.084859853	1.389997684	FALSE
4634	DYRK1A	1.508075	-0.793139734	-1.28563217	FALSE
4635	DYRK1B	-2.906939167	2.098616727	-0.322728722	FALSE
4636	DYRK2	-1.5784	-0.171937726	0.278284207	FALSE
4637	DYRK3	-4.754058333	-0.401949401	0.503115123	FALSE
4638	DYRK4	-12.17095833	-0.620548681	0.277178014	FALSE
4639	DYSF	-2.28953625	1.02725294	1.634297851	FALSE
4640	DYTN	31.11915833	-1.002611324	-0.276738613	FALSE
4641	DZANK1	3.325880833	0.185029459	2.726968715	FALSE
4642	DZIP1	5.483716667	-0.844551827	0.450451301	FALSE
4643	DZIP1L	0.781513333	0.342450881	-0.164463837	FALSE
4644	DZIP3	-0.700094167	0.611293636	-0.699524695	FALSE
4645	E2F1	-4.286815	-0.261354836	-1.466382915	FALSE
4646	E2F2	-4.442189167	0.58237967	0.685693673	FALSE
4647	E2F3	1.56845	-1.033427874	-0.763697668	FALSE
4648	E2F4	4.871293333	1.800418378	0.281807759	FALSE
4649	E2F5	-10.09291667	-0.49357154	-0.731819927	FALSE
4650	E2F6	-27.98804167	-0.827052784	-1.074850472	FALSE
4651	E2F7	9.353391667	0.433217686	-0.335124129	FALSE
4652	E2F8	-8.75255	-0.765471409	-0.906642607	FALSE
4653	E4F1	3.5882	0.395183685	1.638287332	FALSE
4654	EAF1	4.393321667	-0.488382255	1.785060602	FALSE
4655	EAF2	-1.712133333	-1.679190129	-0.319816089	FALSE
4656	EAPP	-8.041808333	-0.507422991	0.313359356	FALSE
4657	EARS2	-1.680636667	-0.471982168	-0.109303887	FALSE
4658	EBAG9	5.927516667	0.262158449	-0.627614642	FALSE
4659	EBF1	5.3507	-0.600865045	-0.564176599	FALSE
4660	EBF2	6.025741667	-0.834173073	-0.445968388	FALSE
4661	EBF3	0.156591667	-0.243555053	-0.749363741	FALSE
4662	EBF4	-12.81288667	0.215086237	1.501212941	FALSE
4663	EBI3	-0.897395	0.431195644	0.227876907	FALSE
4664	EBLN1	3.784016667	0.594986587	0.13630445	FALSE
4665	EBLN2	3.562775833	-0.103192634	1.273750405	FALSE
4666	EBNA1BP2	-3.93775	-0.481933194	0.850927741	FALSE
4667	EBP	-6.515725	0.197377541	-0.703519438	FALSE
4668	EBPL	4.501316667	-1.463590321	0.458672744	FALSE
4669	ECD	-2.119315	2.253534822	0.017297924	FALSE
4670	ECE1	-5.517815	-0.330524887	0.131542047	FALSE
4671	ECE2	-0.9645	0.738553429	0.564483204	FALSE
4672	ECEL1	-3.9262325	0.719762333	1.192242255	FALSE
4673	ECH1	11.03774167	0.895670997	0.951803124	FALSE
4674	ECHDC1	-13.11186667	-0.052386925	1.557407853	FALSE
4675	ECHDC2	2.734520833	0.081921498	1.045669311	FALSE
4676	ECHDC3	-3.288725	-0.834698027	0.160584943	FALSE
4677	ECHS1	-9.7663	0.500982668	0.553963587	FALSE
4678	ECI1	-3.126961667	0.736787544	0.045706187	FALSE
4679	ECI2	1.542441667	-0.33380963	-0.286024972	FALSE
4680	ECM1	-2.741124167	1.060096819	-0.455565122	FALSE
4681	ECM2	4.397283333	-1.684547669	0.157120417	FALSE
4682	ECPAS	0.035591667	-1.04062993	-0.558557064	FALSE
4683	ECRG4	-4.247783333	-1.333081357	-0.556184704	FALSE
4684	ECSCR	2.349233333	-0.049548517	0.834292797	FALSE
4685	ECSIT	4.322783333	-0.639016341	-0.168853965	FALSE
4686	ECT2	-2.840916667	-1.082526653	0.547949827	FALSE
4687	ECT2L	4.091716667	-0.491970939	-0.209348841	FALSE
4688	EDA	2.759016667	-0.527164306	-0.927781895	FALSE
4689	EDA2R	7.32675	0.182814558	0.047733352	FALSE
4690	EDAR	-2.709008333	0.218258247	-0.584709523	FALSE
4691	EDARADD	-0.737495833	1.214392071	-0.325807632	FALSE
4692	EDC3	-1.4982	-0.468186658	-0.717717759	FALSE
4693	EDC4	3.808584167	1.313356233	-0.797004249	FALSE
4694	EDDM13	-13.534475	-0.891158916	-1.16831401	FALSE
4695	EDDM3A	2.54635	-1.204088963	-0.035240551	FALSE
4696	EDDM3B	9.4034	-1.436403973	-1.35051776	FALSE
4697	EDEM1	-4.493441667	-1.034564696	-0.949146109	FALSE
4698	EDEM2	-0.385333333	0.211616408	-1.171169453	FALSE
4699	EDEM3	5.001808333	-1.335001939	-1.057361711	FALSE
4700	EDF1	-53.91315	-0.472686124	-0.834620758	FALSE
4701	EDIL3	2.502341667	-0.039835788	-0.37810176	FALSE
4702	EDN1	0.259851667	-0.641824199	0.545566531	FALSE
4703	EDN2	1.430475	-0.279498917	-1.440163052	FALSE
4704	EDN3	3.439133333	-0.997680218	-0.639193482	FALSE
4705	EDNRA	1.382633333	-0.020913667	0.888966846	FALSE
4706	EDNRB	4.983675	-0.207848742	-0.032223437	FALSE
4707	EDRF1	1.183433333	-0.874363914	-1.056308113	FALSE
4708	EEA1	3.515598333	1.011294105	0.212899955	FALSE
4709	EED	3.44055	0.222768221	1.854684082	FALSE
4710	EEF1A1	-4.0971	0.400162586	-0.345045833	FALSE
4711	EEF1A2	-14.73023333	0.151573233	0.468817924	FALSE
4712	EEF1AKMT1	0.685891667	-0.58894333	-0.354674797	FALSE
4713	EEF1AKMT2	3.022511667	1.008517689	1.606505584	FALSE
4714	EEF1AKMT3	-1.76492	2.687506203	0.24471678	FALSE
4715	EEF1AKMT4	0.663008333	-0.818333927	-0.819377045	FALSE
4716	EEF1B2	-23.829525	-0.711981232	-1.161688908	FALSE
4717	EEF1D	0.839738333	1.270577564	0.167735164	FALSE
4718	EEF1E1	2.0198	-1.469822583	-1.004108644	FALSE
4719	EEF1G	-1.549766667	0.228646885	-0.180870467	FALSE
4720	EEF2	-6.701675833	4.347058066	-0.202454691	FALSE
