	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	BRAIN_BREACH
3824	CXCR2	37.78745	-0.152791504	-0.918198194	FALSE
3825	CXCR3	18.061633	-0.620219105	-0.490640898	FALSE
3826	CXCR4	81.920695	0.46955774	-0.705204635	FALSE
3827	CXCR5	3.49493	0.046413263	-0.561355349	FALSE
3828	CXCR6	1.01268	-0.080168274	-0.5056513	FALSE
3829	CXXC1	5.2586115	0.484525203	0.768178038	FALSE
3830	CXXC4	69.3656525	1.063005847	0.799528234	FALSE
3831	CXXC5	2.9742815	1.052443753	1.051954811	FALSE
3832	CXorf38	16.589396	1.304086379	0.494657195	FALSE
3833	CXorf49	-29.91982	-0.265829598	-0.446665704	FALSE
3834	CXorf49B	-10.080075	-1.628935911	-1.306295493	FALSE
3835	CXorf51A	-16.95365	-1.441284731	-1.07002807	FALSE
3836	CXorf51B	-20.4158	-1.515556037	-1.068663793	FALSE
3837	CXorf58	17.3391875	1.269408432	-0.956554645	FALSE
3838	CXorf65	8.313824	-1.149622422	-0.094161408	FALSE
3839	CXorf66	22.4685	-1.777484497	-1.213618294	FALSE
3840	CYB561	17.669218	-0.493571832	0.680124242	FALSE
3841	CYB561A3	11.406384	-0.446088651	0.196961921	FALSE
3842	CYB561D1	3.1327302	-0.703314943	2.821386822	FALSE
3843	CYB561D2	-3.293974	1.708737163	0.453103277	FALSE
3844	CYB5A	47.418295	0.99749839	-0.252982105	TRUE
3845	CYB5B	2.5739175	0.1923906	0.326109878	FALSE
3846	CYB5D1	-2.785348	0.11223015	-0.25429352	FALSE
3847	CYB5D2	8.1923745	1.442702994	2.78469636	FALSE
3848	CYB5R1	10.552291	0.68116246	1.731982912	FALSE
3849	CYB5R2	31.893475	-0.380931167	0.021256035	FALSE
3850	CYB5R3	3.3387235	2.745251834	2.097865901	FALSE
3851	CYB5R4	61.15817	-0.497254034	0.785223249	FALSE
3852	CYB5RL	12.501357	-0.659120034	1.248825448	FALSE
3853	CYBA	3.888057	0.012173228	0.200598022	FALSE
3854	CYBB	45.61973	0.618133685	-0.023992263	FALSE
3855	CYBC1	-1.560014	0.770006713	-0.72669375	FALSE
3856	CYBRD1	41.607185	0.926402303	-0.103589254	FALSE
3857	CYC1	-4.6989495	-0.292406078	0.765054441	FALSE
3858	CYCS	40.063593	-0.329035032	-0.677500994	FALSE
3859	CYFIP1	35.203297	-1.368203556	-0.384577395	FALSE
3860	CYFIP2	15.234555	-0.009362386	0.494282753	FALSE
3861	CYGB	5.9134698	-0.567695962	1.318209919	FALSE
3862	CYLC1	80.6044	-1.58924552	-0.46547854	FALSE
3863	CYLC2	71.9517	-0.548875284	-0.359030789	FALSE
3864	CYLD	11.03387795	0.706199046	0.202567898	FALSE
3865	CYP11A1	-1.120605	0.458908047	-0.18248153	FALSE
3866	CYP11B1	-0.098625	-1.790662254	-1.361514339	FALSE
3867	CYP11B2	0.77785	-0.692917314	-1.340730398	FALSE
3868	CYP17A1	-9.128795	-1.371946572	-1.015395905	FALSE
3869	CYP19A1	38.84174	-0.003771101	-0.783678309	FALSE
3870	CYP1A1	10.1511875	1.754229566	-0.584849119	FALSE
3871	CYP1A2	4.778705	-0.037554823	-0.811118486	FALSE
3872	CYP1B1	50.06396	-0.04716391	-0.253220598	FALSE
3873	CYP20A1	24.486733	0.27564648	-0.624874585	FALSE
3874	CYP21A2	0.597222	-0.094589912	0.852215926	FALSE
3875	CYP24A1	36.99448	0.863821021	0.207210207	FALSE
3876	CYP26A1	47.01453	0.085331827	-0.724067492	FALSE
3877	CYP26B1	9.323245	-1.326618231	-0.187901465	FALSE
3878	CYP26C1	25.577315	-0.947365942	0.128919782	FALSE
3879	CYP27A1	10.534385	-1.06016441	-0.251712432	FALSE
3880	CYP27B1	18.725206	-0.854417766	-0.120355163	FALSE
3881	CYP27C1	-2.210155	-0.963621338	-1.387848921	FALSE
3882	CYP2A13	-48.18976	-1.190863986	-0.993929838	FALSE
3883	CYP2A6	1.236045	-1.557533036	-0.839135168	FALSE
3884	CYP2A7	-15.281855	-0.167604555	-0.811741023	FALSE
3885	CYP2B6	-58.3566	-1.426315945	-1.375615198	FALSE
3886	CYP2C18	4.04585	-1.725678248	-1.109015997	FALSE
3887	CYP2C19	39.4727	-1.327853478	-1.333471291	FALSE
3888	CYP2C8	56.402015	0.054844602	-0.363797003	FALSE
3889	CYP2C9	44.10865	-1.664214612	-1.444897986	FALSE
3890	CYP2D6	-1.946845	-1.463362686	-0.969040484	FALSE
3891	CYP2E1	2.64545	0.46288391	0.195203929	FALSE
3892	CYP2F1	-88.8228	-0.953352739	-1.441544542	FALSE
3893	CYP2J2	38.347695	0.411185877	-0.805666871	FALSE
3894	CYP2R1	56.06217	-0.478429728	-1.017100669	FALSE
3895	CYP2S1	3.11817	-0.748978311	-0.67400899	FALSE
3896	CYP2U1	52.649265	-0.774533415	-0.1185342	FALSE
3897	CYP2W1	0.811143	0.588264164	0.385381386	FALSE
3898	CYP39A1	45.545565	-0.265279847	-0.040019324	FALSE
3899	CYP3A4	28.602545	-0.759454113	-0.598564303	FALSE
3900	CYP3A43	10.538435	0.195769502	-0.799398251	FALSE
3901	CYP3A5	-11.46415	-1.388375253	-1.572920598	FALSE
3902	CYP3A7	-84.3299	-1.228032777	-0.973540105	FALSE
3903	CYP46A1	-1.6271475	0.132673077	-0.982106009	FALSE
3904	CYP4A11	9.3166	-0.914818954	-0.977884609	FALSE
3905	CYP4A22	23.96501	-0.762743675	-0.427552935	FALSE
3906	CYP4B1	-52.6137	-1.063699472	-1.263094085	FALSE
3907	CYP4F11	-42.252325	-1.380180037	-1.017829008	FALSE
3908	CYP4F12	-41.82225	-1.120320544	-0.8947274	FALSE
3909	CYP4F2	-26.74095	-1.076974068	-0.033421561	FALSE
3910	CYP4F22	1.208695	-1.538899367	-1.121420952	FALSE
3911	CYP4F3	-53.040225	-1.249521606	-1.34386715	FALSE
3912	CYP4F8	-47.494565	-1.41351101	-1.029168692	FALSE
3913	CYP4V2	38.167435	0.926795562	1.332652167	FALSE
3914	CYP4X1	22.486045	-0.35463746	-0.58996133	FALSE
3915	CYP4Z1	-33.83755	-0.896837723	-0.790898363	FALSE
3916	CYP51A1	58.406825	-0.912850382	-0.507377467	FALSE
3917	CYP7A1	47.25118	-0.675152843	-0.586785474	FALSE
3918	CYP7B1	56.74116	-0.654193938	-1.020116189	FALSE
3919	CYP8B1	10.53084	-0.182624754	0.329574473	FALSE
3920	CYREN	8.489166	0.703938031	-0.118084512	FALSE
3921	CYRIA	65.716024	0.655630736	1.163588388	FALSE
3922	CYRIB	41.009018	0.45254543	0.314230907	FALSE
3923	CYS1	24.388086	1.069085543	-0.796609735	FALSE
3924	CYSLTR1	31.2971	-1.806110454	-1.244789898	FALSE
3925	CYSLTR2	52.9896	-0.611921862	-0.943839929	FALSE
3926	CYSRT1	5.446338	1.388363881	0.85546869	FALSE
3927	CYSTM1	19.68359	0.171057648	0.640969168	FALSE
3928	CYTH1	8.003649	-0.728143212	0.703472642	FALSE
3929	CYTH2	5.4834145	1.456328221	0.726131557	FALSE
3930	CYTH3	13.2565155	-0.330030783	-0.01279033	FALSE
3931	CYTH4	-9.043405	0.027432444	-0.358034098	FALSE
3932	CYTIP	36.78463	-1.03112729	-0.727599314	FALSE
3933	CYTL1	8.6381	-0.96874789	-1.520169084	FALSE
3934	CYYR1	58.97436	-0.532479963	-0.480106459	FALSE
3935	CZIB	7.9151425	1.877355462	-0.520369761	FALSE
3936	D2HGDH	13.421146	-0.361306366	-0.214903261	FALSE
3937	DAAM1	42.532623	1.098540293	-0.276396275	FALSE
3938	DAAM2	26.897485	0.092157805	-0.433365787	FALSE
3939	DAB1	59.354475	-0.24116679	-0.721701357	FALSE
3940	DAB2	78.9895575	0.858015311	-1.247338546	FALSE
3941	DAB2IP	8.7839365	0.797371041	0.349405177	FALSE
3942	DACH1	125.556995	0.417450785	0.020991571	FALSE
3943	DACH2	53.563395	0.29064077	-0.736365664	FALSE
3944	DACT1	41.629215	0.50024176	-0.165370815	FALSE
3945	DACT2	17.8548644	-0.360843671	0.751656719	FALSE
3946	DACT3	-6.495095	0.290065593	-0.813954012	FALSE
3947	DAD1	40.539681	0.699846984	2.411488212	FALSE
3948	DAG1	5.198462	0.963369922	-0.422035813	FALSE
3949	DAGLA	13.441201	-0.561443955	-0.588107513	FALSE
3950	DAGLB	10.9338185	1.165761677	0.670300368	FALSE
3951	DALRD3	5.095784	0.848768354	1.401113103	FALSE
3952	DAND5	3.477445	2.029253748	-0.308658371	FALSE
3953	DAO	13.13448	-0.555772168	-0.690442636	FALSE
3954	DAOA	44.252445	0.194307889	-0.711807849	FALSE
3955	DAP	27.68074	-0.8626273	-1.265323446	TRUE
3956	DAP3	3.7797305	1.397406286	0.371219306	FALSE
3957	DAPK1	40.974515	-0.450151405	-0.902950559	FALSE
3958	DAPK2	13.337663	0.419790802	-0.378940821	FALSE
3959	DAPK3	7.2897647	1.412291971	1.354792551	FALSE
3960	DAPL1	56.48041	0.323890494	-0.763534775	FALSE
3961	DAPP1	90.30185	-0.380233065	-0.909172288	FALSE
3962	DARS1	59.350499	1.114725003	1.356017553	FALSE
3963	DARS2	21.9041955	0.679540164	-0.224088465	FALSE
3964	DAW1	64.095446	0.279981098	0.543381676	FALSE
3965	DAXX	7.661887	-0.486426504	-0.520348048	FALSE
3966	DAZ1	44.55041	-1.278516726	-0.989256031	FALSE
3967	DAZ2	39.6988	-0.9785051	-0.993873163	FALSE
3968	DAZ3	44.86535	-1.374697555	-1.24457431	FALSE
3969	DAZ4	48.77125	-1.510566298	-1.00298703	FALSE
3970	DAZAP1	-1.7495535	-0.47529613	1.565159099	FALSE
3971	DAZAP2	18.4390455	1.023613628	-0.451827879	FALSE
3972	DAZL	65.44358	0.73501188	-0.064431792	FALSE
3973	DBF4	42.39327	0.549366019	-0.494844076	FALSE
3974	DBF4B	7.6175145	0.413903666	0.449198867	FALSE
3975	DBH	11.455654	0.151888119	1.021650885	FALSE
3976	DBI	19.959095	-1.193954289	-0.797828239	FALSE
3977	DBN1	4.731375	-0.834466505	0.362241767	FALSE
3978	DBNDD1	2.2029227	0.570955189	0.66811537	FALSE
3979	DBNDD2	6.042116	-0.261045368	4.125563473	FALSE
3980	DBNL	30.230437	-0.08123339	0.017685935	FALSE
3981	DBP	0.40510525	2.192393173	4.830794636	FALSE
3982	DBR1	44.49643	0.018757307	0.324212134	FALSE
3983	DBT	49.030985	-0.334930718	-0.97056314	FALSE
3984	DBX1	41.0399	-1.537384284	-1.100689237	FALSE
3985	DBX2	13.5073	-2.024155747	-1.237613918	FALSE
3986	DCAF1	16.9834605	0.069668542	-0.026546261	FALSE
3987	DCAF10	29.366948	-0.234706838	-0.529866364	FALSE
3988	DCAF11	6.081545	-0.754544048	-0.767410234	FALSE
3989	DCAF12	28.6002935	1.111829536	1.577190332	FALSE
3990	DCAF12L1	19.7622	-1.027499166	-1.415792288	FALSE
3991	DCAF12L2	61.29992	-0.757473591	-0.424752334	FALSE
3992	DCAF13	33.2785162	0.699769958	1.322968437	FALSE
3993	DCAF15	9.5883585	1.956704469	2.673931261	FALSE
3994	DCAF16	51.126434	0.905178617	1.101482941	FALSE
3995	DCAF17	33.981894	-0.401621764	0.253860186	FALSE
3996	DCAF4	19.5152765	1.814160593	-0.597731645	FALSE
3997	DCAF4L1	33.22587	1.070911987	0.247530496	FALSE
3998	DCAF4L2	50.71	-0.835354397	-0.936948973	FALSE
3999	DCAF5	21.404526	0.383213716	1.236809071	FALSE
4000	DCAF6	20.60225	-0.803746332	-0.168614558	TRUE
4001	DCAF7	17.39479	0.1123747	0.345717299	FALSE
4002	DCAF8	28.568641	0.755206076	2.105125483	FALSE
4003	DCAF8L1	51.583185	-0.373226809	-1.401552777	FALSE
4004	DCAF8L2	44.124335	0.017047472	-0.582588999	FALSE
4005	DCAKD	-3.6162655	1.261523667	0.389918082	FALSE
4006	DCANP1	8.70741	-0.70260544	-0.734332131	FALSE
4007	DCBLD1	74.496245	0.343064815	-0.873342459	FALSE
4008	DCBLD2	26.282445	-1.578878774	-0.937292041	FALSE
4009	DCC	40.510945	0.328114808	0.168185392	FALSE
4010	DCD	22.89295	-0.298814867	-0.682814411	FALSE
4011	DCDC1	68.82634	-0.242319047	-1.071242106	FALSE
4012	DCDC2	89.680135	-0.484593727	-1.01721061	FALSE
4013	DCDC2B	1.315694	2.030925547	-0.18805333	FALSE
4014	DCDC2C	37.396955	-0.695140953	-1.020746333	FALSE
4015	DCHS1	17.387392	0.759437566	-0.085851564	FALSE
4016	DCHS2	56.49606	-0.402053589	-0.624370714	FALSE
4017	DCK	51.518185	-0.767040563	-0.521331967	FALSE
4018	DCLK1	61.95688	0.190721769	-0.904315599	FALSE
4019	DCLK2	31.59369	-0.518274538	-0.272243217	FALSE
4020	DCLK3	74.338895	-0.780725105	-1.057802477	FALSE
4021	DCLRE1A	49.28652	0.484144244	0.176457428	FALSE
4022	DCLRE1B	20.173413	0.221142758	0.126171578	FALSE
4023	DCLRE1C	46.5067	-1.029100056	-0.197609071	FALSE
4024	DCN	66.796405	-0.583423477	-1.159991937	FALSE
4025	DCP1A	7.2511165	0.22660635	3.019891776	FALSE
4026	DCP1B	0.84075	-0.70125483	-0.783343426	FALSE
4027	DCP2	54.5760775	1.306835487	-0.394965662	FALSE
4028	DCPS	21.1064258	-1.139316657	1.013442783	FALSE
4029	DCST1	8.880297	0.480254839	0.04569428	FALSE
4030	DCST2	7.1858135	2.358550958	-0.376768731	FALSE
4031	DCSTAMP	61.271085	0.134483277	0.034728364	FALSE
4032	DCT	58.89865	-0.2365626	-0.692682114	FALSE
4033	DCTD	43.653098	1.226293875	-0.266954885	FALSE
4034	DCTN1	4.6570107	-0.511684378	0.518897003	FALSE
4035	DCTN2	9.0437115	-0.321179704	0.40177288	FALSE
4036	DCTN3	1.4197875	1.426756401	0.704844628	FALSE
4037	DCTN4	27.112903	-0.008622253	-0.902134378	FALSE
4038	DCTN5	3.084268	0.130107721	0.53038232	FALSE
4039	DCTN6	36.346334	0.501600811	0.529262963	FALSE
4040	DCTPP1	2.4772215	0.326510078	0.481357038	FALSE
4041	DCUN1D1	37.3723881	0.431202399	0.458402151	FALSE
4042	DCUN1D2	23.632797	-0.226008289	3.077746476	FALSE
4043	DCUN1D3	13.655623	-0.92432505	-0.134986922	FALSE
4044	DCUN1D4	21.3877569	0.591530074	0.996046773	FALSE
4045	DCUN1D5	68.70893	0.60811564	-0.491676599	FALSE
4046	DCX	74.49389	0.121778802	-1.068448544	FALSE
4047	DCXR	2.7142225	1.057610349	-0.176780356	FALSE
4048	DDA1	-4.47224	0.700286384	-0.330769733	FALSE
4049	DDAH1	68.85098	0.707263195	-1.045507872	FALSE
4050	DDAH2	3.1480205	-0.127752218	0.291869556	FALSE
4051	DDB1	26.327154	1.484107652	-0.639157151	FALSE
4052	DDB2	15.887539	-0.407828298	0.45886068	FALSE
4053	DDC	36.9868	-1.040103761	-1.499450186	FALSE
4054	DDHD1	63.58814	-0.989240984	-1.27755471	FALSE
4055	DDHD2	20.715068	0.328544033	0.405537493	FALSE
4056	DDI1	50.365325	-0.543040891	-0.848459409	FALSE
4057	DDI2	2.89688	0.86590144	-0.29414525	FALSE
4058	DDIAS	35.870907	0.210792599	1.152577435	FALSE
4059	DDIT3	8.67243	0.118921185	0.70688678	FALSE
4060	DDIT4	6.8472128	1.383588905	1.40759071	FALSE
4061	DDIT4L	63.711115	-0.199216526	-0.280356807	FALSE
4062	DDN	8.27926	-0.319811863	0.482920163	FALSE
4063	DDO	21.715759	1.790613044	0.158536941	FALSE
4064	DDOST	11.2894039	1.211611034	2.154394392	FALSE
4065	DDR1	5.2638195	0.557269673	1.476374464	FALSE
4066	DDR2	28.5813	0.794325854	-0.239381241	FALSE
4067	DDRGK1	13.567324	-0.565562303	0.689048402	FALSE
4068	DDT	6.586948	1.348011809	2.298188958	FALSE
4069	DDTL	7.79322968	0.804431783	2.694151962	FALSE
4070	DDX1	43.7938955	0.790044266	0.472117211	FALSE
4071	DDX10	37.102943	0.981252224	0.267425458	FALSE
4072	DDX11	33.772089	0.090324568	-0.213495682	FALSE
4073	DDX17	-0.35897	2.011963281	0.234257495	FALSE
4074	DDX18	61.8359	0.484543025	-0.058944893	FALSE
4075	DDX19A	15.488724	-0.161532429	1.267468494	FALSE
4076	DDX19B	-15.586765	-0.699656467	-0.190691053	FALSE
4077	DDX20	35.9380398	-0.732703641	0.564037788	FALSE
4078	DDX21	20.246115	1.275559166	0.443796072	FALSE
4079	DDX23	6.597888	-0.106383142	-0.918732162	FALSE
4080	DDX24	21.5712975	1.448815205	0.262250118	FALSE
4081	DDX25	27.68345	0.563109196	0.756103626	FALSE
4082	DDX27	4.5863175	-0.951710508	0.524364915	FALSE
4083	DDX28	9.360569	0.480194864	0.009873797	FALSE
4084	DDX31	24.495785	0.141199226	-0.060268905	FALSE
4085	DDX39A	1.417213	0.812860452	0.937474946	FALSE
4086	DDX39B	10.6671396	-0.867778985	0.995808723	FALSE
4087	DDX3X	4.85640616	-1.320691141	1.301565442	FALSE
4088	DDX3Y	42.2344075	1.019845508	-0.078649818	FALSE
4089	DDX4	33.220285	-0.255603873	-0.924361571	FALSE
4090	DDX41	5.0819321	-1.038382121	2.378752923	FALSE
4091	DDX42	7.2801011	0.241207005	0.44568882	FALSE
4092	DDX43	53.86908	0.24994954	-1.098289965	FALSE
4093	DDX46	23.198648	0.951739596	-0.025046341	FALSE
4094	DDX47	39.021954	0.704899817	0.520582392	TRUE
4095	DDX49	7.5752145	0.913632286	0.538898717	FALSE
4096	DDX5	7.38059575	1.006040735	0.636413663	FALSE
4097	DDX50	14.249025	0.046340832	-0.010208702	FALSE
4098	DDX51	-0.9152335	1.382740023	0.073798817	FALSE
4099	DDX52	18.2946435	1.170080717	0.903629631	FALSE
4100	DDX53	39.01461	-0.486553938	-1.27340377	FALSE
4101	DDX54	4.0470067	-0.353963423	0.993443129	FALSE
4102	DDX55	10.449043	0.742876555	0.842833419	FALSE
4103	DDX56	7.596889	1.529163846	0.195729717	FALSE
4104	DDX59	51.914393	-0.447776249	-0.408686193	FALSE
4105	DDX6	18.1864074	0.116695543	3.036580125	FALSE
4106	DDX60	53.9376	-0.958605963	-1.02141854	FALSE
4107	DDX60L	48.7384	-1.735952545	-1.090668906	FALSE
4108	DEAF1	4.365585	-1.090286832	0.19402818	FALSE
4109	DECR1	55.93642	0.489924059	-0.773584735	FALSE
4110	DECR2	7.0323425	0.649570017	0.303762102	FALSE
4111	DEDD	15.263487	1.778223849	0.526331579	FALSE
4112	DEDD2	2.137502	1.888260213	0.503010952	FALSE
4113	DEF6	1.6636165	1.47163739	0.282399503	FALSE
4114	DEF8	0.823885	1.281428204	2.479375738	FALSE
4115	DEFA1	41.81033	-0.225991377	-0.834948716	FALSE
4116	DEFA1B	37.93677	-0.33093065	-0.123048669	FALSE
4117	DEFA3	28.19004	-0.255310384	-1.006502061	FALSE
4118	DEFA4	29.479735	-1.110597032	-1.015554178	FALSE
4119	DEFA5	7.0905	-1.411846351	-0.836332246	FALSE
4120	DEFA6	-7.98345	-1.495617704	-1.471089659	FALSE
4121	DEFB1	52.43941	-0.131424136	-1.092943918	FALSE
4122	DEFB103A	17.19743	-1.41329252	-1.030201423	FALSE
4123	DEFB103B	11.77573	-1.025665666	-1.286951541	FALSE
4124	DEFB104A	52.72147	-0.028883106	-0.180741833	FALSE
4125	DEFB104B	43.45348	-0.007656029	-0.653317802	FALSE
4126	DEFB105A	44.532385	0.140803893	-0.958664944	FALSE
4127	DEFB105B	36.227255	0.216479969	-0.319747377	FALSE
4128	DEFB106A	37.7573	-0.274168361	-1.117272424	FALSE
4129	DEFB106B	47.038245	0.199812873	-0.229693433	FALSE
4130	DEFB107A	55.32984	0.368214946	-0.323630449	FALSE
4131	DEFB107B	13.10184	-0.85587136	-0.973878871	FALSE
4132	DEFB108B	22.004115	-0.069419591	-0.591906957	FALSE
4133	DEFB109B	32.707146	0.527641054	1.092993498	FALSE
4134	DEFB110	83.70375	0.241741899	-1.325848837	FALSE
4135	DEFB112	70.71704	-0.313666287	-0.666911914	FALSE
4136	DEFB113	88.30079	-0.260675424	-0.924015908	FALSE
4137	DEFB114	29.5353	-1.807861342	-0.599673847	FALSE
4138	DEFB115	-14.5134	-1.812478314	-1.296743939	FALSE
4139	DEFB116	-15.6978	-1.755396993	-1.320657189	FALSE
4140	DEFB118	-27.51855	-1.100058449	-1.254506763	FALSE
4141	DEFB119	-19.13085	-0.256403057	-1.062874236	FALSE
4142	DEFB121	3.54015	-0.885373481	-1.32164235	FALSE
4143	DEFB123	-47.88175	-1.897099675	-1.343352949	FALSE
4144	DEFB124	11.625265	0.241957629	-1.133757689	FALSE
4145	DEFB125	-30.20355	-1.787388458	-1.076046033	FALSE
4146	DEFB126	-33.960645	-0.141997202	-0.318412909	FALSE
4147	DEFB127	-2.8749	-1.291622584	-0.869721405	FALSE
4148	DEFB128	-7.6346	-1.088195916	-1.047942113	FALSE
4149	DEFB129	2.82771	-0.441857149	-0.887619291	FALSE
4150	DEFB130A	30.8842	-1.904297968	-1.346024018	FALSE
4151	DEFB130B	19.281585	-1.463741331	-1.241477792	FALSE
4152	DEFB131A	57.97424	-0.772006497	-1.081341595	FALSE
4153	DEFB131B	10.153085	-0.35250807	-0.293845545	FALSE
4154	DEFB132	23.720562	-0.868763173	0.388682413	FALSE
4155	DEFB134	20.291565	-0.338447364	-0.675969682	FALSE
4156	DEFB135	7.6234	-1.49222548	-1.389551488	FALSE
4157	DEFB136	1.45643	-0.927573512	-1.089090355	FALSE
4158	DEFB4A	43.49519	-0.144051022	-0.274443466	FALSE
4159	DEFB4B	22.03603	0.257783356	-0.734733221	FALSE
4160	DEGS1	25.105495	-0.294923978	-0.550955984	FALSE
4161	DEGS2	6.369763	-0.139184338	0.200093588	FALSE
4162	DEK	32.48605	-1.920330353	-1.423597915	FALSE
4163	DELE1	6.647549	1.004247753	-0.423218544	FALSE
4164	DENND10	24.1862842	-0.149923697	0.734007294	FALSE
4165	DENND11	24.672816	1.325502618	1.547786741	FALSE
4166	DENND1A	6.3241105	0.312733951	1.374610163	FALSE
4167	DENND1B	64.275	-0.858930112	-0.631284982	FALSE
4168	DENND1C	4.336924	1.423915607	1.063458597	FALSE
4169	DENND2A	27.754795	0.061103639	-1.388274684	FALSE
4170	DENND2B	15.275521	-0.142905436	-0.26320716	FALSE
4171	DENND2C	25.415459	0.851094084	-0.348495229	FALSE
4172	DENND2D	38.763542	0.188841836	0.07233692	FALSE
4173	DENND3	1.668536	0.275289705	-1.056007686	TRUE
4174	DENND4A	12.895912	-0.739949213	-0.812110836	FALSE
4175	DENND4B	1.5481575	0.58047934	-0.198138133	FALSE
4176	DENND4C	42.502706	0.107967133	0.062908387	FALSE
4177	DENND5A	14.8073378	1.162169334	0.374171952	FALSE
4178	DENND5B	56.691495	-0.057751689	1.009297848	FALSE
4179	DENND6A	30.55724	-0.474163144	-0.850543614	FALSE
4180	DENND6B	4.4615194	0.881431142	0.595648293	FALSE
4181	DENR	17.832437	0.289916656	-0.536509515	FALSE
4182	DEPDC1	73.191305	-0.560246262	-0.70626163	FALSE
4183	DEPDC1B	47.8914	-0.219232806	-0.847892712	FALSE
4184	DEPDC4	49.334605	-0.248369264	-0.813477468	FALSE
4185	DEPDC5	5.0583885	0.876848318	0.406829018	FALSE
4186	DEPDC7	42.7368635	0.941136703	0.240376813	FALSE
4187	DEPP1	10.548567	-1.02021643	0.887972439	FALSE
4188	DEPTOR	39.389281	1.266119191	0.003372936	FALSE
4189	DERA	61.138855	0.895826017	-0.231925657	FALSE
4190	DERL1	46.5127285	1.48117895	-0.442567889	FALSE
4191	DERL2	12.206209	0.791914231	0.424022982	FALSE
4192	DERL3	-0.8384085	0.273158433	-1.070149837	FALSE
4193	DERPC	19.718991	0.817905454	0.067380468	FALSE
4194	DES	8.585565	0.940891882	-0.816012584	FALSE
4195	DESI1	6.0814535	0.40124883	0.891481248	FALSE
4196	DESI2	21.18352	-0.527652621	-0.986033259	FALSE
4197	DET1	37.4947955	0.293102413	-0.237266407	FALSE
4198	DEUP1	61.745645	-0.436042481	-0.696921609	FALSE
4199	DEXI	9.0657925	-0.494430904	2.051690069	FALSE
4200	DFFA	15.966958	-1.184406424	0.288753419	FALSE
4201	DFFB	-4.0555665	-0.336096421	0.14124974	FALSE
4202	DGAT1	-4.9887785	1.613888671	0.253969513	FALSE
4203	DGAT2	19.176879	0.393511894	-0.303140752	FALSE
4204	DGAT2L6	17.152825	-0.240215808	-1.122728469	FALSE
4205	DGCR2	6.504109	0.477952144	0.911591111	FALSE
4206	DGCR6	8.739069	-0.441167456	3.415360851	FALSE
4207	DGCR6L	8.433692	-0.620390555	0.204148143	FALSE
4208	DGCR8	1.625095	-1.388160239	-0.431692029	FALSE
4209	DGKA	30.08859548	0.837998165	1.146697983	FALSE
4210	DGKB	76.543045	0.767867036	-0.062232366	FALSE
4211	DGKD	5.7467675	0.219101633	-0.119793616	FALSE
4212	DGKE	13.42820936	0.047079629	1.756652072	FALSE
4213	DGKG	20.89964	0.455362376	-0.639549076	FALSE
4214	DGKH	45.608	-0.56461914	-0.324287886	FALSE
4215	DGKI	44.52845	-0.219958931	0.015568777	FALSE
4216	DGKK	-1.65838	-0.479494213	-1.181416558	FALSE
4217	DGKQ	3.592477	-0.621847045	2.379162813	FALSE
4218	DGKZ	10.2918675	1.306269804	2.04573374	FALSE
4219	DGLUCY	15.204775	-1.009825361	-0.106067564	FALSE
4220	DGUOK	23.8915585	0.126807855	3.205723635	FALSE
4221	DHCR24	10.6821075	0.788890175	-1.21685978	FALSE
4222	DHCR7	4.5938845	-0.27661522	0.028407921	FALSE
4223	DHDDS	6.703405	-1.180741921	1.477339689	FALSE
4224	DHDH	-10.8509075	0.969037348	-0.533001952	FALSE
4225	DHFR	49.490655	-0.156623527	-0.465314266	FALSE
4226	DHFR2	67.0845475	0.591519486	-0.61983075	FALSE
4227	DHH	11.956833	-0.030874982	0.393369148	FALSE
4228	DHODH	16.68919375	0.987096783	0.129297039	FALSE
4229	DHPS	8.363453	-0.68681324	-0.441342025	FALSE
4230	DHRS1	19.3524935	0.740419569	-0.231324425	FALSE
4231	DHRS11	8.6064812	2.114780363	0.893967855	FALSE
4232	DHRS12	31.977134	-1.088886487	-0.620637168	FALSE
4233	DHRS13	5.8847485	4.752455817	3.60188916	FALSE
4234	DHRS2	31.247735	-1.647398683	-1.085555494	FALSE
4235	DHRS3	17.841105	-0.489633809	-0.453819861	FALSE
4236	DHRS4	19.405594	-0.776622267	0.036031315	FALSE
4237	DHRS4L2	13.5866625	0.351442917	-0.517405543	FALSE
4238	DHRS7	58.97429	-0.645035961	-0.752475242	FALSE
4239	DHRS7B	13.958727	-0.225732785	0.425350476	FALSE
4240	DHRS7C	7.908055	-1.512484091	-0.555027617	FALSE
4241	DHRS9	77.196075	-0.406869187	-1.091548736	FALSE
