gene	cv_FXS_zscore	NPC_BREACH	Pearson_rho_wFMRP	q_value_wFMRP	q_value_wFMRP_neglog10	
GPAT4	-0.780476358	FALSE	0.571125663	0.046325169	1.334182992	
GPATCH1	-0.78967977	FALSE	0.468808669	0.084986596	1.070649567	
GPATCH11	0.153911116	FALSE	0.481373581	0.084986596	1.070649567	
GPATCH2	0.813194388	FALSE	0.466269526	0.084986596	1.070649567	
GPATCH2L	-0.368194658	FALSE	0.481773514	0.084986596	1.070649567	
GPATCH3	-0.169705895	FALSE	0.488021453	0.084986596	1.070649567	
GPATCH4		FALSE	0.63057211	0.017144952	1.765863737	
GPATCH8	0.742917072	FALSE	0.481980433	0.084986596	1.070649567	
GPBAR1	0.375358857	FALSE	0.470797105	0.084986596	1.070649567	
GPBP1	-0.338963713	FALSE	0.483634088	0.084986596	1.070649567	
GPBP1L1	-0.307488324	FALSE	0.466302489	0.084986596	1.070649567	
GPC1	0.803301331	FALSE	0.46984277	0.084986596	1.070649567	
GPC2	-0.026405456	FALSE	0.472170184	0.084986596	1.070649567	
GPC3	-0.567871223	FALSE	0.5520832	0.06031877	1.219547521	
GPC4	-1.492125834	FALSE	0.473026748	0.084986596	1.070649567	
GPCPD1	0.537709778	FALSE	0.632853684	0.016454618	1.783712183	
GPD1	-0.350544218	FALSE	0.467716727	0.084986596	1.070649567	
GPD1L	-0.466357913	FALSE	0.467326308	0.084986596	1.070649567	
GPD2	-1.486879472	FALSE	0.466493962	0.084986596	1.070649567	
GPER1	0.077927493	FALSE	0.52436226	0.080627264	1.093518077	
GPHA2	0.535658031	FALSE	0.470664836	0.084986596	1.070649567	
GPHN	-1.231568848	FALSE	0.493844212	0.084986596	1.070649567	
GPI	1.244227421	FALSE	0.469275337	0.084986596	1.070649567	
GPKOW	0.417346222	FALSE	0.564675281	0.05077259	1.294370679	
GPLD1	-0.554314109	FALSE	0.502274352	0.084986596	1.070649567	
GPM6A	-1.203475066	FALSE	0.473986959	0.084986596	1.070649567	
GPM6B	0.643156259	FALSE	0.625118436	0.019111992	1.718694056	
GPN1	0.782273778	FALSE	0.6095157	0.025289077	1.597067019	
GPN2	-0.569914327	FALSE	0.479604616	0.084986596	1.070649567	
GPN3	-0.010407221	FALSE	0.48131508	0.084986596	1.070649567	
GPNMB	-1.22766866	FALSE	0.466556977	0.084986596	1.070649567	
GPR107	-0.472434121	FALSE	0.485637551	0.084986596	1.070649567	
GPR108	0.991101014	FALSE	0.519718128	0.084445751	1.0734222	
GPR132	0.412285915	FALSE	0.467462184	0.084986596	1.070649567	
GPR135	-0.5602558	FALSE	0.504347103	0.084986596	1.070649567	
GPR137	0.97280612	FALSE	0.476013321	0.084986596	1.070649567	
GPR137B	-0.235849771	FALSE	0.496827966	0.084986596	1.070649567	
GPR137C	0.590673704	FALSE	0.473407676	0.084986596	1.070649567	
GPR141	-0.707115828	FALSE	0.503993462	0.084986596	1.070649567	
GPR146	-0.06629038	FALSE	0.488295984	0.084986596	1.070649567	
GPR15	-1.200371121	FALSE	0.473472302	0.084986596	1.070649567	
GPR150	-0.243087467	FALSE	0.533440025	0.073237585	1.135265986	
GPR153	1.018305242	FALSE	0.466258477	0.084986596	1.070649567	
GPR155	-1.473029168	FALSE	0.528363491	0.077344321	1.111571571	
GPR157	0.133700988	FALSE	0.504525269	0.084986596	1.070649567	
GPR160	-1.15289535	FALSE	0.476579345	0.084986596	1.070649567	
GPR162	0.881086273	FALSE	0.557666671	0.055479521	1.255867294	
GPR17	0.817291519	FALSE	0.46759736	0.084986596	1.070649567	
GPR171	-0.717317015	FALSE	0.517309158	0.084986596	1.070649567	
GPR173	-0.457837065	FALSE	0.474926803	0.084986596	1.070649567	
GPR174	0.06336247	FALSE	0.623164162	0.019933977	1.700406043	
GPR18	0.591750546	FALSE	0.644304679	0.013222412	1.878689306	
GPR180	-0.732926078	FALSE	0.470138144	0.084986596	1.070649567	
GPR183	-0.00784611	FALSE	0.466627174	0.084986596	1.070649567	
GPR19	-0.90403257	FALSE	0.498493984	0.084986596	1.070649567	
GPR20	-0.732786059	FALSE	0.466539083	0.084986596	1.070649567	
GPR25	-0.446550103	FALSE	0.471783456	0.084986596	1.070649567	
GPR27	0.1892796	FALSE	0.47552993	0.084986596	1.070649567	
GPR34	-1.184130082	FALSE	0.674740114	0.006503723	2.186837956	
GPR35	0.212753032	FALSE	0.466286968	0.084986596	1.070649567	
GPR42	-0.862519267	FALSE	0.528236041	0.077515808	1.110609719	
GPR55	0.298129284	FALSE	0.495335243	0.084986596	1.070649567	
GPR63	-0.473607083	FALSE	0.504724429	0.084986596	1.070649567	
GPR65	0.349389368	FALSE	0.487329019	0.084986596	1.070649567	
GPR68	-0.576643144	FALSE	0.491567252	0.084986596	1.070649567	
GPR75	-1.683340428	FALSE	0.471836919	0.084986596	1.070649567	
GPR82	-0.334928109	FALSE	0.518658218	0.084986596	1.070649567	
GPR83	-0.557372264	FALSE	0.47551272	0.084986596	1.070649567	
GPR84	1.222771089	FALSE	0.6462618	0.012652317	1.89782992	
GPR85	-0.944724207	FALSE	0.598992428	0.030321265	1.518252677	
GPR87	0.109708159	FALSE	0.788568344	0.000123722	3.907553243	
GPR88	0.594367874	FALSE	0.472854082	0.084986596	1.070649567	
GPR89A	-0.088334462	FALSE	0.489558193	0.084986596	1.070649567	
GPR89B	-0.35996927	FALSE	0.50870419	0.084986596	1.070649567	
GPRASP1	-0.264579639	FALSE	0.467324679	0.084986596	1.070649567	
GPRASP2	0.256509324	FALSE	0.474667944	0.084986596	1.070649567	
GPRC5B	-0.393353392	FALSE	0.472437231	0.084986596	1.070649567	
GPRC5C	-0.619007241	FALSE	0.469319911	0.084986596	1.070649567	
GPRC5D	0.463478685	FALSE	0.483769851	0.084986596	1.070649567	
GPRIN1	-0.331755188	FALSE	0.481491312	0.084986596	1.070649567	
GPRIN3	-1.337818248	FALSE	0.521027319	0.083367562	1.0790029	
GPS1	0.150583282	FALSE	0.467597595	0.084986596	1.070649567	
GPS2	-0.014509287	FALSE	0.505804694	0.084986596	1.070649567	
GPSM1	0.828450896	FALSE	0.468257381	0.084986596	1.070649567	
GPSM2	-0.072624641	FALSE	0.497790668	0.084986596	1.070649567	
GPSM3	1.366631345	FALSE	0.484860713	0.084986596	1.070649567	
GPT	2.200301486	FALSE	0.504168878	0.084986596	1.070649567	
GPT2	-0.38955395	FALSE	0.492822757	0.084986596	1.070649567	
GPX1	-0.40203804	FALSE	0.48488303	0.084986596	1.070649567	
GPX3	-0.119853071	FALSE	0.526372149	0.079242952	1.101039356	
GPX4	0.631563532	FALSE	0.716034693	0.001978231	2.703723069	
GPX7	-1.451398011	FALSE	0.5266797	0.079000122	1.102372241	
GRAMD1A	0.707393066	FALSE	0.496803614	0.084986596	1.070649567	
GRAMD1B	-1.345526952	FALSE	0.473204385	0.084986596	1.070649567	
GRAMD1C	-1.215284286	FALSE	0.549761616	0.062131582	1.206687589	
GRAMD2B	0.15441821	FALSE	0.535841261	0.071561921	1.145318008	
GRAMD4	-0.121273212	FALSE	0.466276468	0.084986596	1.070649567	
GRAP	-1.205990916	FALSE	0.53728299	0.07052504	1.15165666	
GRAP2	-0.828788542	FALSE	0.53832569	0.0699179	1.155411625	
GRAPL	0.336068717	FALSE	0.467054801	0.084986596	1.070649567	
GRB10	-0.924528899	FALSE	0.541820566	0.068187179	1.166297277	
GRB14	0.500669554	FALSE	0.597970848	0.030961386	1.509179612	
GRB2	0.569608383	FALSE	0.475022616	0.084986596	1.070649567	
GREM2	0.238615247	FALSE	0.466372086	0.084986596	1.070649567	
GRHL1	-1.034491773	FALSE	0.504302633	0.084986596	1.070649567	
GRHPR	0.194845722	FALSE	0.505772368	0.084986596	1.070649567	
GRID2IP	2.263171498	FALSE	0.578322491	0.041254045	1.384533462	
GRIK4	0.129218786	FALSE	0.516718149	0.084986596	1.070649567	
GRIK5	0.263890498	FALSE	0.504927671	0.084986596	1.070649567	
GRIN2D	0.930557581	FALSE	0.466296611	0.084986596	1.070649567	
GRIN3A	0.853495251	FALSE	0.551807315	0.060354914	1.219287367	
GRIN3B	1.041429133	FALSE	0.568470228	0.048061453	1.318203104	
GRINA	1.02792378	FALSE	0.466869738	0.084986596	1.070649567	
GRIP1	-0.994635323	FALSE	0.475747014	0.084986596	1.070649567	
GRIPAP1	-0.510857847	FALSE	0.49120882	0.084986596	1.070649567	
GRK2	0.072340104	FALSE	0.468700836	0.084986596	1.070649567	
GRK3	0.331464949	FALSE	0.467226871	0.084986596	1.070649567	
GRK4	1.002566352	FALSE	0.4674289	0.084986596	1.070649567	
GRK5	-0.868950588	FALSE	0.608931521	0.025344933	1.596108855	
GRK6	0.820827166	FALSE	0.466807084	0.084986596	1.070649567	
GRM2	-0.622567408	FALSE	0.477007586	0.084986596	1.070649567	
GRN	-0.248507322	FALSE	0.466540351	0.084986596	1.070649567	
GRPEL1	-0.691482511	FALSE	0.470167961	0.084986596	1.070649567	
GRPEL2	-0.334338709	FALSE	0.476813043	0.084986596	1.070649567	
GRPR	-0.676984324	FALSE	0.548351729	0.063061401	1.200236383	
GRSF1	-1.076581475	FALSE	0.502464787	0.084986596	1.070649567	
GRTP1	-0.127121805	FALSE	0.726660603	0.0013779	2.860782364	
GRWD1	0.392516501	FALSE	0.471655064	0.084986596	1.070649567	
GSAP	0.150346943	FALSE	0.480214864	0.084986596	1.070649567	
GSC	2.188766932	FALSE	0.475710763	0.084986596	1.070649567	
GSDMA	-0.112626751	FALSE	0.471280341	0.084986596	1.070649567	
GSDMB	1.04906212	FALSE	0.529011193	0.076563593	1.115977693	
GSDMD	0.973310128	FALSE	0.489606198	0.084986596	1.070649567	
GSDME	-0.91759749	FALSE	0.478024835	0.084986596	1.070649567	
GSE1	0.427105728	FALSE	0.568366769	0.048142633	1.317470157	
GSK3A	0.654327394	FALSE	0.466261495	0.084986596	1.070649567	
GSK3B	-0.79180672	FALSE	0.522807847	0.081935733	1.086526655	
GSKIP	-0.854482508	FALSE	0.468652989	0.084986596	1.070649567	
GSN	-0.552377494	FALSE	0.508766041	0.084986596	1.070649567	
GSPT1	-0.653764771	FALSE	0.482675345	0.084986596	1.070649567	
GSPT2	-0.271728442	FALSE	0.712931043	0.002182143	2.661116773	
GSR	-1.105096859	FALSE	0.467408792	0.084986596	1.070649567	
GSS	0.190226998	FALSE	0.497412195	0.084986596	1.070649567	
GSTA1	-0.566676353	FALSE	0.509576118	0.084986596	1.070649567	
GSTA4	-0.614501285	FALSE	0.47540453	0.084986596	1.070649567	
GSTCD	-1.19855366	FALSE	0.53148897	0.075040926	1.124701815	
GSTK1	-1.300527567	FALSE	0.474838507	0.084986596	1.070649567	
GSTM1	-0.12509123	FALSE	0.546922701	0.064290099	1.191855903	
GSTM2	0.161795853	FALSE	0.471783446	0.084986596	1.070649567	
GSTM3	0.322133214	FALSE	0.585986238	0.037318145	1.428079954	
GSTM4	-0.502167907	FALSE	0.471478949	0.084986596	1.070649567	
GSTM5	-1.199933695	FALSE	0.483081294	0.084986596	1.070649567	
GSTO1	-0.717419588	FALSE	0.516771125	0.084986596	1.070649567	
GSTO2	-1.054162752	FALSE	0.526556194	0.079108198	1.101778509	
GSTP1	-0.426853755	FALSE	0.504112674	0.084986596	1.070649567	
GSTT2B	-1.174886797	FALSE	0.466630848	0.084986596	1.070649567	
GSTZ1	0.512861432	FALSE	0.495288441	0.084986596	1.070649567	
GTDC1	-0.938434387	FALSE	0.544325371	0.066310308	1.178418952	
GTF2A1	-0.698672884	FALSE	0.504400278	0.084986596	1.070649567	
GTF2A2	-0.290514676	FALSE	0.466392725	0.084986596	1.070649567	
GTF2B	0.18903667	FALSE	0.492498476	0.084986596	1.070649567	
GTF2E1	-1.12271765	FALSE	0.470360381	0.084986596	1.070649567	
GTF2E2	-0.376605153	FALSE	0.539819282	0.068946546	1.161487489	
GTF2F1	0.063653581	FALSE	0.748673762	0.000695689	3.157584812	
GTF2F2	-0.85850798	FALSE	0.532253777	0.074209445	1.129540814	
GTF2H1	0.074448599	FALSE	0.474966587	0.084986596	1.070649567	
GTF2H2	3.695648321	FALSE	0.466274774	0.084986596	1.070649567	
GTF2H2C	3.069721147	FALSE	0.467037139	0.084986596	1.070649567	
GTF2H3	0.100422896	FALSE	0.486384522	0.084986596	1.070649567	
GTF2H4	-0.005312063	FALSE	0.520506031	0.083741149	1.077061086	
GTF2H5	-1.164389193	FALSE	0.504341475	0.084986596	1.070649567	
GTF2I	-0.02801626	FALSE	0.490882243	0.084986596	1.070649567	
GTF2IRD1	0.221545251	FALSE	0.473488315	0.084986596	1.070649567	
GTF2IRD2	0.167032292	FALSE	0.643024119	0.013646349	1.864983528	
GTF2IRD2B	0.057033758	FALSE	0.56893929	0.047789558	1.320666988	
GTF3A	-0.340400734	FALSE	0.748559794	0.000695689	3.157584812	
GTF3C1	1.027919926	FALSE	0.479643799	0.084986596	1.070649567	
GTF3C2	1.232431839	FALSE	0.509890589	0.084986596	1.070649567	
GTF3C3	-0.232873821	FALSE	0.502197597	0.084986596	1.070649567	
GTF3C4	-0.063452707	FALSE	0.564887207	0.050564212	1.296156759	
GTF3C5	-0.330852331	FALSE	0.471642558	0.084986596	1.070649567	
GTF3C6	0.031185927	FALSE	0.645832545	0.012752155	1.8944164	
GTPBP1	0.122912028	FALSE	0.48223575	0.084986596	1.070649567	
GTPBP10	-1.297542722	FALSE	0.467063141	0.084986596	1.070649567	
GTPBP2	0.780614457	FALSE	0.511713885	0.084986596	1.070649567	
GTPBP3	0.715077932	FALSE	0.507414031	0.084986596	1.070649567	
GTPBP4	0.374970651	FALSE	0.495238276	0.084986596	1.070649567	
GTPBP6	0.643284556	FALSE	0.490819164	0.084986596	1.070649567	
GTPBP8	0.918815821	FALSE	0.485162068	0.084986596	1.070649567	
GTSE1	-0.872875049	FALSE	0.538685967	0.069576255	1.157538949	
GTSF1	0.866128801	FALSE	0.484014312	0.084986596	1.070649567	
GTSF1L	-0.050433718	FALSE	0.50316677	0.084986596	1.070649567	
GUCA1B	0.048192429	FALSE	0.468141871	0.084986596	1.070649567	
GUCD1	0.770510481	FALSE	0.466504648	0.084986596	1.070649567	
GUCY1A1	-1.09789702	FALSE	0.511439079	0.084986596	1.070649567	
GUCY1B1	-0.779048471	FALSE	0.536959402	0.07067532	1.150732218	
GUCY2D	0.265414307	FALSE	0.552341796	0.060144101	1.22080696	
GUF1	2.205392517	FALSE	0.495089673	0.084986596	1.070649567	
GUK1	1.514844684	FALSE	0.523888616	0.081059424	1.091196484	
GUSB	-0.654025927	FALSE	0.48494631	0.084986596	1.070649567	
GVQW3	-0.127663663	FALSE	0.532083486	0.07436136	1.128652675	
GXYLT1	-0.08720743	FALSE	0.469310631	0.084986596	1.070649567	
GYG1	0.053507112	FALSE	0.471225955	0.084986596	1.070649567	
GYPA	0.612245466	FALSE	0.472620291	0.084986596	1.070649567	
GYPB	-0.756493082	FALSE	0.469953342	0.084986596	1.070649567	
GYPC	0.512266096	FALSE	0.488808752	0.084986596	1.070649567	
GYPE	1.1992022	FALSE	0.548749261	0.062827085	1.201853089	
GYS1	-0.17452538	FALSE	0.578323641	0.041254045	1.384533462	
GZF1	-0.734439404	FALSE	0.487613338	0.084986596	1.070649567	
GZMA	-1.229154925	FALSE	0.473481308	0.084986596	1.070649567	
GZMB	1.361709193	TRUE	0.478827441	0.084986596	1.070649567	
GZMH	1.157531427	TRUE	0.466840927	0.084986596	1.070649567	
GZMK	-1.198839778	FALSE	0.487109348	0.084986596	1.070649567	
GZMM	-0.052064221	FALSE	0.503857155	0.084986596	1.070649567	
H1-0	1.963083169	FALSE	0.492001318	0.084986596	1.070649567	
H1-10	-0.49046292	FALSE	0.469406231	0.084986596	1.070649567	
H1-2	1.150163096	FALSE	0.504507223	0.084986596	1.070649567	
H1-3	0.811151268	FALSE	0.481155286	0.084986596	1.070649567	
H1-4	-0.493355036	FALSE	0.470175169	0.084986596	1.070649567	
H1-6	0.01043571	FALSE	0.535330151	0.071879933	1.143392334	
H2AB2	0.124177863	FALSE	0.536693857	0.07083783	1.149734753	
H2AC11	-0.440209169	FALSE	0.466257991	0.084986596	1.070649567	
H2AC13	-0.566565511	FALSE	0.482817566	0.084986596	1.070649567	
H2AC15	-0.253062031	FALSE	0.51541041	0.084986596	1.070649567	
H2AC16	1.025047294	FALSE	0.65435538	0.010644144	1.97288925	
H2AC17	0.649035556	FALSE	0.488239781	0.084986596	1.070649567	
H2AC18	0.326641257	FALSE	0.495840773	0.084986596	1.070649567	
H2AC19	1.318761816	FALSE	0.467262259	0.084986596	1.070649567	
H2AC20	0.677339733	FALSE	0.50440749	0.084986596	1.070649567	
H2AC6	-0.857333438	FALSE	0.466262417	0.084986596	1.070649567	
H2AC8	1.158975334	FALSE	0.470482159	0.084986596	1.070649567	
H2AJ	-0.725817602	FALSE	0.483342388	0.084986596	1.070649567	
H2AX	0.43112529	FALSE	0.487649599	0.084986596	1.070649567	
H2AZ1	-0.630760799	FALSE	0.518696867	0.084986596	1.070649567	
H2AZ2	0.228954181	FALSE	0.733110504	0.001127629	2.947833949	
H2BC11	-0.518013036	FALSE	0.534983754	0.07199351	1.142706653	
H2BC12	0.626783618	FALSE	0.476478785	0.084986596	1.070649567	
H2BC13	-1.173478273	FALSE	0.472868508	0.084986596	1.070649567	
H2BC15	-0.572438296	FALSE	0.499146619	0.084986596	1.070649567	
H2BC17	0.977828478	FALSE	0.559448028	0.054702426	1.261993413	
H2BC18	-0.364850774	FALSE	0.499854112	0.084986596	1.070649567	
H2BC21	0.008250361	FALSE	0.527041182	0.078619769	1.104468237	
H2BC4	-0.27785385	FALSE	0.466262713	0.084986596	1.070649567	
H2BC5	-0.085936323	FALSE	0.501162379	0.084986596	1.070649567	
H2BC6	-0.421106302	FALSE	0.466364328	0.084986596	1.070649567	
H2BC7	2.608137878	FALSE	0.510305463	0.084986596	1.070649567	
H2BC8	0.949386269	FALSE	0.494322839	0.084986596	1.070649567	
H2BC9	-0.401015043	FALSE	0.697805017	0.003384407	2.470517434	
H3-3A	0.52224076	FALSE	0.564721484	0.050730641	1.294729652	
H3-3B	-0.96363177	FALSE	0.467173887	0.084986596	1.070649567	
H3-5	-1.469281871	FALSE	0.466670574	0.084986596	1.070649567	
H3C1	-0.006249141	FALSE	0.598410334	0.030760429	1.512007615	
H3C10	-0.575475036	FALSE	0.481774879	0.084986596	1.070649567	
H3C13	0.105900425	FALSE	0.470229297	0.084986596	1.070649567	
H3C14	0.194248439	FALSE	0.468438513	0.084986596	1.070649567	
H3C2	-0.381577333	FALSE	0.545763216	0.065188964	1.18582592	
H3C6	0.894333212	FALSE	0.499255937	0.084986596	1.070649567	
H4C11	-0.506766932	FALSE	0.467267418	0.084986596	1.070649567	
H4C12	-1.206917363	FALSE	0.481632643	0.084986596	1.070649567	
H4C14	-0.691434228	FALSE	0.474341153	0.084986596	1.070649567	
H4C15	-0.521784867	FALSE	0.51223557	0.084986596	1.070649567	
H4C3	-0.118701728	FALSE	0.677333755	0.006010498	2.221089508	
H4C4	0.724881156	FALSE	0.529192844	0.076476198	1.116473714	
H4C5	1.13146993	FALSE	0.729952713	0.00122221	2.912854047	
H4C8	-0.155818336	FALSE	0.476998828	0.084986596	1.070649567	
H4C9	-0.154639711	FALSE	0.495336112	0.084986596	1.070649567	
H6PD	0.603532957	FALSE	0.529934958	0.07599084	1.119238753	
HAAO	-0.901497326	FALSE	0.514265536	0.084986596	1.070649567	
HABP4	-1.627115918	FALSE	0.620148748	0.020899957	1.679854617	
HACD1	0.366434274	FALSE	0.586268837	0.037244625	1.428936392	
HACD2	-1.221179966	FALSE	0.488893009	0.084986596	1.070649567	
HACD3	-0.982739385	FALSE	0.473632412	0.084986596	1.070649567	
HACD4	-0.770233777	FALSE	0.466277113	0.084986596	1.070649567	
HACE1	-0.426631868	FALSE	0.623463994	0.019836423	1.702536643	
HACL1	0.496709137	FALSE	0.567229617	0.048808501	1.311504528	
HADH	0.293578133	FALSE	0.466737792	0.084986596	1.070649567	
HADHA	0.335895521	FALSE	0.520951557	0.083391217	1.07887969	
HADHB	-0.12580383	FALSE	0.468167233	0.084986596	1.070649567	
HAGH	-0.849402969	FALSE	0.472249601	0.084986596	1.070649567	
HAGHL	1.85814076	FALSE	0.526371942	0.079242952	1.101039356	
HAL	0.519661391	FALSE	0.466550642	0.084986596	1.070649567	
HAMP	0.026823284	FALSE	0.480762247	0.084986596	1.070649567	
HAPLN3	-1.406632553	FALSE	0.479731883	0.084986596	1.070649567	
HARBI1	0.649612605	FALSE	0.735765193	0.001081052	2.966153509	
HARS1	0.428970841	FALSE	0.507619279	0.084986596	1.070649567	
HARS2	-0.171601742	FALSE	0.475098561	0.084986596	1.070649567	
HAS1	-0.232094105	FALSE	0.496406743	0.084986596	1.070649567	
HAS3	0.713020276	FALSE	0.504822488	0.084986596	1.070649567	
HASPIN	0.530153344	FALSE	0.499873524	0.084986596	1.070649567	
HAT1	-0.409530379	FALSE	0.49672997	0.084986596	1.070649567	
HAUS1	-0.931706879	FALSE	0.472170269	0.084986596	1.070649567	
HAUS2	-0.226264241	FALSE	0.470607171	0.084986596	1.070649567	
HAUS3	0.974796404	FALSE	0.492812485	0.084986596	1.070649567	
HAUS4	0.137409333	FALSE	0.468976013	0.084986596	1.070649567	
HAUS5	0.079745086	FALSE	0.54130615	0.06822958	1.166027302	
HAUS6	0.218738712	FALSE	0.488973746	0.084986596	1.070649567	
HAUS7	0.401678856	FALSE	0.486588828	0.084986596	1.070649567	
HAUS8	1.147987603	FALSE	0.556023123	0.056892205	1.244947233	
HAVCR1	-0.950975547	FALSE	0.468715216	0.084986596	1.070649567	
HAVCR2	-0.339484545	FALSE	0.538217297	0.069956404	1.155172524	
HAX1	0.077392669	FALSE	0.63812771	0.014944202	1.825527272	
HBA1	3.625899335	FALSE	0.485775867	0.084986596	1.070649567	
HBA2	3.114740945	FALSE	0.485242558	0.084986596	1.070649567	
HBB	0.105714137	FALSE	0.467185539	0.084986596	1.070649567	
HBD	0.516573787	FALSE	0.467108181	0.084986596	1.070649567	
HBE1	1.372981829	FALSE	0.526612817	0.07906059	1.10203995	
HBEGF	-0.929007443	FALSE	0.497963658	0.084986596	1.070649567	
HBG2	-0.568098396	FALSE	0.476072818	0.084986596	1.070649567	
HBM	3.023689157	FALSE	0.471107313	0.084986596	1.070649567	
HBP1	-0.265926426	FALSE	0.472487634	0.084986596	1.070649567	
HBQ1	2.107957856	FALSE	0.471406814	0.084986596	1.070649567	
HBS1L	-1.187086239	FALSE	0.469576147	0.084986596	1.070649567	
HBZ	1.684569501	FALSE	0.516302967	0.084986596	1.070649567	
HCAR2	-1.386854718	FALSE	0.469812944	0.084986596	1.070649567	
HCAR3	-1.190141823	FALSE	0.466313282	0.084986596	1.070649567	
HCCS	-0.202184543	FALSE	0.495040491	0.084986596	1.070649567	
HCFC1	1.159319621	FALSE	0.466629758	0.084986596	1.070649567	
HCFC1R1	3.186088335	FALSE	0.47419568	0.084986596	1.070649567	
HCFC2	0.032359514	FALSE	0.488129445	0.084986596	1.070649567	
HCK	0.48072534	FALSE	0.472836692	0.084986596	1.070649567	
HCLS1	-0.607236144	FALSE	0.525453561	0.07984468	1.097754013	
HCN2	0.782830797	FALSE	0.533612362	0.073218433	1.135379571	
HCN3	0.136498521	FALSE	0.498131871	0.084986596	1.070649567	
HCST	-1.061123057	FALSE	0.540479105	0.068573657	1.16384269	
HDAC1	-0.636790843	FALSE	0.481052935	0.084986596	1.070649567	
HDAC10	0.382929471	FALSE	0.487515297	0.084986596	1.070649567	
HDAC11	-0.915415231	FALSE	0.500493551	0.084986596	1.070649567	
HDAC2	-1.228731594	FALSE	0.503839432	0.084986596	1.070649567	
HDAC3	0.234484677	FALSE	0.614557424	0.023036055	1.637591897	
HDAC4	-1.314310851	FALSE	0.488737784	0.084986596	1.070649567	
HDAC5	0.905911586	FALSE	0.479983629	0.084986596	1.070649567	
HDAC6	0.350193853	FALSE	0.468799639	0.084986596	1.070649567	
HDAC7	-0.068469656	FALSE	0.47956833	0.084986596	1.070649567	
HDAC8	-0.845509548	FALSE	0.474402047	0.084986596	1.070649567	
HDAC9	-1.398943717	FALSE	0.53132214	0.075130904	1.124181383	
HDC	-0.641166753	FALSE	0.51686458	0.084986596	1.070649567	
HDDC2	-0.22565966	FALSE	0.525247093	0.079927659	1.097302909	
HDDC3	1.425989157	FALSE	0.499664796	0.084986596	1.070649567	
HDGF	1.488634603	FALSE	0.533033222	0.073572481	1.133284598	
