gene,Pearson_rho_Gene
GON7,0.1635748
GOPC,-0.43117872
GORAB,-0.412328668
GORASP1,-0.640536789
GORASP2,-0.154820269
GOSR1,-0.05164379
GOSR2,-0.463413648
GOT1,0.164517946
GOT2,-0.26215504
GP1BA,0.273197534
GP1BB,0.234148614
GP5,0.348171984
GP6,0.262530578
GP9,0.290033549
GPA33,-0.015124996
GPAA1,0.132489719
GPALPP1,0.058935157
GPAM,-0.232487941
GPANK1,0.107853759
GPAT2,-0.016235399
GPAT3,0.069984788
GPAT4,0.151406568
GPATCH1,0.030412407
GPATCH11,0.016794418
GPATCH2,-0.242993982
GPATCH2L,-0.284499524
GPATCH3,0.205162753
GPATCH4,0.544295561
GPATCH8,-0.254348212
GPBAR1,0.096000496
GPBP1,0.265122387
GPBP1L1,-0.006790123
GPC1,-0.228215874
GPC2,0.213519701
GPC3,0.313004551
GPC4,-0.150086197
GPCPD1,-0.407591021
GPD1,-0.118809088
GPD1L,-0.26442503
GPD2,-0.149572132
GPER1,0.224928427
GPHA2,0.079492927
GPHN,-0.268057969
GPI,0.170052091
GPKOW,0.489740193
GPLD1,-0.313800257
GPM6A,-0.329073693
GPM6B,0.435995417
GPN1,0.464795469
GPN2,0.32505218
GPN3,-0.133834976
GPNMB,-0.127848781
GPR107,-0.264320469
GPR108,0.322454381
GPR132,0.087994575
GPR135,-0.262093659
GPR137,0.161444838
GPR137B,0.102019849
GPR137C,-0.245084174
GPR141,-0.307127835
GPR146,0.021078371
GPR15,-0.092875328
GPR150,0.503911433
GPR153,-0.16412078
GPR155,-0.307487782
GPR157,-0.110720937
GPR160,-0.109833583
GPR162,0.402184718
GPR17,0.113271164
GPR171,-0.357249585
GPR173,0.172749796
GPR174,-0.555203415
GPR18,-0.459970723
GPR180,-0.2477326
GPR183,-0.044491866
GPR19,-0.002345488
GPR20,-0.116790559
GPR25,-0.167057472
GPR27,0.002113635
GPR34,-0.530375502
GPR35,-0.050495292
GPR42,-0.233354251
GPR55,0.270231783
GPR63,-0.28920636
GPR65,-0.120202372
GPR68,-0.235015378
GPR75,-0.204173543
GPR82,-0.286875119
GPR83,-0.312616176
GPR84,-0.577058757
GPR85,-0.330896284
GPR87,0.654354476
GPR88,-0.184036923
GPR89A,0.005127167
GPR89B,-0.256397875
GPRASP1,-0.071477696
GPRASP2,-0.049663032
GPRC5B,0.033950267
GPRC5C,0.043938352
GPRC5D,-0.22316437
GPRIN1,0.234488373
GPRIN3,-0.419709133
GPS1,0.04208767
GPS2,0.463160721
GPSM1,-0.029293466
GPSM2,0.180135718
GPSM3,0.310877223
GPT,0.338241973
GPT2,-0.276344861
GPX1,0.231004883
GPX3,0.101095677
GPX4,0.700396999
GPX7,0.233772155
GRAMD1A,-0.035536118
GRAMD1B,-0.299128059
GRAMD1C,0.430185829
GRAMD2B,-0.439742329
GRAMD4,-0.119668832
GRAP,0.342951386
GRAP2,0.331089806
GRAPL,-0.127274645
GRB10,-0.27798478
GRB14,0.332625754
GRB2,0.254064996
GREM2,0.118054529
GRHL1,0.10188729
GRHPR,0.199510411
GRID2IP,-0.363686986
GRIK4,0.195363617
GRIK5,-0.243422826
GRIN2D,-0.037177673
GRIN3A,-0.429101176
GRIN3B,-0.121871287
GRINA,0.141605887
GRIP1,-0.041298554
GRIPAP1,-0.260632274
GRK2,0.101267486
GRK3,-0.178874043
GRK4,-0.169916712
GRK5,0.564461248
GRK6,0.166693776
GRM2,-0.218757075
GRN,0.001488723
GRPEL1,-0.102780649
GRPEL2,-0.09586385
GRPR,-0.3211578
GRSF1,0.115411925
GRTP1,-0.456058763
GRWD1,-0.091225532
GSAP,-0.261075947
GSC,-0.15192234
GSDMA,-0.084228004
GSDMB,-0.38148456
GSDMD,0.207780278
GSDME,0.255645072
GSE1,-0.492022002
GSK3A,0.193932846
GSK3B,0.436757696
GSKIP,-0.117957918
GSN,0.360391787
GSPT1,-0.210357084
GSPT2,-0.482478384
GSR,-0.197959603
GSS,0.10680407
GSTA1,0.084084342
GSTA4,-0.193555588
GSTCD,-0.313835342
GSTK1,0.314189985
GSTM1,-0.346082876
GSTM2,0.147108158
GSTM3,0.53945493
GSTM4,-0.016428861
GSTM5,-0.269733288
GSTO1,0.228361907
GSTO2,0.188970813
GSTP1,0.244386635
GSTT2B,-0.074851371
GSTZ1,0.045565156
GTDC1,0.308381655
GTF2A1,-0.393133877
GTF2A2,-0.152686755
GTF2B,0.291125479
GTF2E1,-0.042363126
GTF2E2,0.228643907
GTF2F1,0.709415905
GTF2F2,0.272608274
GTF2H1,-0.202469997
GTF2H2,-0.205453687
GTF2H2C,-0.192609433
GTF2H3,-0.29621951
GTF2H4,-0.244051409
GTF2H5,0.061532389
GTF2I,-0.2779522
GTF2IRD1,0.066105628
GTF2IRD2,0.633824718
GTF2IRD2B,-0.494960383
GTF3A,0.670572371
GTF3C1,0.056687121
GTF3C2,-0.219361791
GTF3C3,-0.285586598
GTF3C4,-0.489061168
GTF3C5,0.233715533
GTF3C6,0.519617067
GTPBP1,-0.126482665
GTPBP10,-0.048211776
GTPBP2,-0.294023813
GTPBP3,-0.255002818
GTPBP4,0.12348782
GTPBP6,0.229707366
GTPBP8,0.048813347
GTSE1,-0.318136291
GTSF1,-0.14029842
GTSF1L,0.206458193
GUCA1B,0.151162941
GUCD1,0.227108791
GUCY1A1,0.03949162
GUCY1B1,0.279780779
GUCY2D,-0.376563097
GUF1,-0.270577676
GUK1,0.349517796
GUSB,-0.214671654
GVQW3,-0.33437228
GXYLT1,-0.221906027
GYG1,-0.162028399
GYPA,0.000648052
GYPB,-0.046456202
GYPC,0.210819562
GYPE,-0.253624869
GYS1,-0.459616319
GZF1,-0.012276353
GZMA,-0.06220061
GZMB,-0.057259393
GZMH,-0.091150534
GZMK,0.170630878
GZMM,0.21073289
H1-0,-0.261486767
H1-10,0.057151009
H1-2,0.073111576
H1-3,-0.225896095
H1-4,0.141286266
H1-6,-0.186829235
H2AB2,0.423255063
H2AC11,-0.011889285
H2AC13,-0.131732642
H2AC15,-0.049280924
H2AC16,-0.314319488
H2AC17,-0.12084353
H2AC18,0.33861539
H2AC19,0.379754679
H2AC20,0.080106484
H2AC6,0.154775527
H2AC8,0.078876165
H2AJ,0.128737068
H2AX,0.175848356
H2AZ1,0.348546779
H2AZ2,0.655865966
H2BC11,0.256957988
H2BC12,-0.012298343
H2BC13,-0.194772663
H2BC15,0.027408523
H2BC17,0.31494396
H2BC18,0.014366019
H2BC21,-0.162464008
H2BC4,0.212576172
H2BC5,0.369601243
H2BC6,0.16704887
H2BC7,-0.151266064
H2BC8,0.135630268
H2BC9,0.535751889
H3-3A,0.519368244
H3-3B,0.197648933
H3-5,-0.082243629
H3C1,-0.222989368
H3C10,0.146822968
H3C13,-0.011110855
H3C14,-0.019908351
H3C2,0.242244035
H3C6,-0.189073468
H4C11,-0.146628815
H4C12,0.165475451
H4C14,0.080518866
H4C15,0.041911349
H4C3,-0.404740257
H4C4,-0.087295713
H4C5,-0.397971485
H4C8,0.251387325
H4C9,0.143034737
H6PD,-0.316881298
HAAO,-0.153074889
HABP4,0.568227029
HACD1,0.387373532
HACD2,-0.337727983
HACD3,-0.180871694
HACD4,-0.098428563
HACE1,-0.542282905
HACL1,0.430740847
HADH,0.09342279
HADHA,0.268877302
HADHB,-0.068530179
HAGH,0.090278773
HAGHL,0.226102666
HAL,0.14609485
HAMP,0.095232097
HAPLN3,0.308274434
HARBI1,-0.602631921
HARS1,0.314918792
HARS2,-0.101361123
HAS1,0.296412948
HAS3,-0.334958955
HASPIN,-0.353035929
HAT1,0.18285615
HAUS1,0.168810449
HAUS2,-0.189524794
HAUS3,-0.343706522
HAUS4,0.007846923
HAUS5,-0.322841828
HAUS6,-0.286692007
HAUS7,0.092202908
HAUS8,0.36393188
HAVCR1,-0.019460637
HAVCR2,-0.486269603
HAX1,0.621721031
HBA1,0.163855226
HBA2,0.174082863
HBB,0.032020937
HBD,-0.048626437
HBE1,-0.329273004
HBEGF,-0.275665386
HBG2,-0.173126361
HBM,0.049196019
HBP1,-0.036128563
HBQ1,0.042702861
HBS1L,-0.035917075
HBZ,-0.062459872
HCAR2,0.15886658
HCAR3,0.249984577
HCCS,-0.410546618
HCFC1,-0.024526871
HCFC1R1,0.183870247
HCFC2,-0.280148689
HCK,0.157445451
HCLS1,0.432552508
HCN2,0.15571939
HCN3,0.141239348
HCST,0.334536865
HDAC1,0.365703394
HDAC10,0.161791838
HDAC11,0.085868532
HDAC2,0.212977189
HDAC3,0.51483686
HDAC4,-0.24829808
HDAC5,0.315751029
HDAC6,-0.172006894
HDAC7,0.237040921
HDAC8,-0.238553498
HDAC9,-0.390696043
HDC,-0.13661601
HDDC2,0.156275664
HDDC3,0.151962962
HDGF,0.380421915
HDGFL2,0.326690842
HDGFL3,-0.423382108
HDHD2,-0.086243385
HDHD3,0.279742691
HDHD5,0.172095496
HDLBP,0.299589755
HDX,0.282909434
HEATR1,-0.310213779
HEATR3,-0.311953999
HEATR5A,0.410874436
HEATR5B,-0.244474629
HEATR6,-0.272612857
HEATR9,-0.186120938
HEBP1,-0.118438473
HEBP2,0.07002327
HECA,0.207868074
HECTD1,-0.128080553
HECTD2,-0.332357337
HECTD3,-0.408369213
HECTD4,-0.330809605
HECW2,0.106394796
HEG1,-0.257703941
HELB,-0.307170498
HELLS,-0.40369692
HELQ,-0.423910025
HELZ,-0.202450406
HELZ2,0.007828693
HEMGN,0.082699874
HEMK1,0.117343743
HENMT1,0.226003912
HEPACAM2,-0.29547901
HERC1,-0.197469056
HERC2,0.190923698
HERC3,-0.242849866
HERC4,-0.404985001
HERC5,-0.049921021
HERC6,-0.109181495
HERPUD1,-0.043552092
HERPUD2,0.075319601
HES1,-0.456134177
HES4,0.082730365
HES6,-0.004371834
HES7,-0.293117045
HESX1,0.121917498
HEXA,0.073491384
HEXB,0.248103876
HEXD,0.125357045
HEXIM1,0.233467543
HEXIM2,0.257872848
HEY1,0.05951036
HEY2,0.124730005
HFE,-0.390049123
HGD,0.279996394
HGF,-0.391929099
HGH1,0.223172651
HGS,0.182280353
HGSNAT,-0.346431904
HHAT,-0.467728229
HHATL,0.421876827
HHEX,-0.427846673
HHIPL2,0.008053395
HHLA2,-0.285135663
HIBADH,-0.238073892
HIBCH,-0.12218406
HIC1,-0.171683091
HIC2,-0.134093163
HID1,0.022253341
HIF1A,0.09443627
HIF1AN,-0.388034352
HIGD1A,0.125814204
HIGD2A,0.312188128
HIKESHI,0.394093681
HILPDA,-0.293316716
HINFP,-0.026303697
HINT1,0.521642193
HINT2,0.313281787
HINT3,-0.111328343
HIP1,-0.21210589
HIP1R,0.171972867
HIPK1,-0.608840549
HIPK2,-0.292191878
HIPK3,-0.252492681
HIRA,0.086802479
HIRIP3,0.399430788
HIVEP1,0.071458433
HIVEP2,-0.23245921
HIVEP3,-0.440896515
HJURP,-0.221028037
HK1,-0.245525811
HK2,-0.339105681
HK3,-0.199383931
HKDC1,-0.176425452
HLA-A,0.171973848
HLA-B,0.096083825
HLA-C,0.196022908
HLA-DMA,-0.185635732
HLA-DMB,-0.200431469
HLA-DOA,-0.219761827
HLA-DOB,-0.041773798
HLA-DPA1,-0.105091189
HLA-DPB1,-0.229123372
HLA-DQA1,-0.362348707
HLA-DQA2,0.062436636
HLA-DQB1,0.205809475
HLA-DQB2,-0.225819912
HLA-DRA,-0.227121654
HLA-DRB1,-0.206360623
HLA-DRB5,0.468522378
HLA-E,0.396573833
HLA-F,0.383372236
HLA-G,-0.065794034
HLCS,-0.322325273
HLF,-0.469404349
HLTF,-0.239485866
HLX,-0.010813179
HM13,0.504787429
HMBOX1,-0.083976099
HMBS,0.183969834
HMCES,0.698423406
HMG20A,0.151170181
HMG20B,0.182807187
HMGA1,0.286464113
HMGB1,0.089045034
HMGB2,0.199743417
HMGB3,0.182759918
HMGCL,0.059382433
HMGCR,0.075433595
HMGCS1,-0.269312608
HMGN1,0.36339684
HMGN2,0.324070283
HMGN3,0.132869634
HMGN4,-0.140532346
HMGN5,0.425605294
HMGXB3,-0.359115157
HMGXB4,-0.413464005
HMMR,-0.347712845
HMOX1,0.07158499
HMOX2,0.482882932
HMSD,-0.205787322
HNMT,-0.275301861
HNRNPA0,0.098420246
HNRNPA1,0.343494521
HNRNPA1L2,0.315213352
HNRNPA2B1,0.191224197
HNRNPA3,-0.04604098
HNRNPAB,-0.305939274
HNRNPC,0.264754846
HNRNPD,-0.020716431
HNRNPDL,0.189917587
HNRNPF,-0.282244327
HNRNPH1,-0.20581793
HNRNPH2,0.222550003
HNRNPH3,0.003298619
HNRNPK,0.024868722
HNRNPL,0.45924512
HNRNPLL,-0.138247839
HNRNPM,0.479782759
HNRNPR,-0.077301529
HNRNPU,0.109977973
HNRNPUL1,-0.084612225
HNRNPUL2,0.137094479
HOMER1,-0.367180625
HOMER2,0.280165231
HOMER3,0.004014796
HOMEZ,-0.267620922
HOOK1,-0.310092014
HOOK2,-0.022950382
HOOK3,-0.27277898
HOPX,-0.167479207
HORMAD1,0.019216432
HOXA1,-0.145018138
HOXA10,-0.44522656
HOXA3,0.26989583
HOXA4,0.171835424
HOXA5,-0.24265984
HOXA7,-0.164034488
HOXA9,-0.4925048
HOXB2,-0.15246306
HOXB3,-0.468290738
HOXB4,-0.50964357
HOXB7,-0.383109818
HOXC4,-0.387931502
HP,0.081219942
HP1BP3,-0.293636609
HPCA,-0.017364895
HPCAL1,0.008077152
HPCAL4,-0.134774295
HPD,0.266813138
HPDL,-0.087663067
HPF1,0.38499175
HPGD,-0.077856687
HPGDS,0.176187893
HPN,-0.163822026
HPRT1,-0.229980416
HPS1,0.076158927
HPS3,-0.143481304
HPS4,-0.287993049
HPS5,-0.445578671
HPS6,-0.088266145
HPSE,0.095130823
HPSE2,-0.36028507
HPX,0.370600978
HRAS,0.256929408
HRH2,0.040682993
HRH4,-0.055822896
HRK,-0.080894774
HROB,-0.190251163
HS1BP3,0.307630109
HS2ST1,-0.232789181
HS3ST1,0.10813711
HS3ST3A1,-0.12016944
HS3ST3B1,-0.16107464
HS6ST1,-0.091566935
HSBP1,-0.156890178
HSBP1L1,0.279178645
HSCB,0.403041226
HSD11B1,-0.070427105
HSD11B1L,0.118920788
HSD17B1,-0.225781873
HSD17B10,0.243475189
HSD17B11,0.097396714
HSD17B12,-0.065156396
HSD17B13,-0.117056294
HSD17B14,0.43147312
HSD17B3,0.035642058
HSD17B4,0.157275762
HSD17B6,0.32881321
HSD17B7,0.303823849
HSD17B8,0.437003699
HSD3B7,-0.342326732
HSDL1,0.425026664
HSDL2,0.260832451
HSF1,0.214740198
HSF2,0.042261238
HSF2BP,0.256557753
HSF4,-0.151435299
HSF5,0.058947214
HSFX1,0.131690753
HSH2D,0.365496346
HSP90AA1,0.104818634
HSP90AB1,0.293563908
HSP90B1,0.079414209
HSPA12A,0.24629893
HSPA13,-0.170288996
HSPA14,-0.084529827
HSPA1A,0.246955154
HSPA1B,-0.254012688
HSPA1L,0.158567168
HSPA2,0.214327495
HSPA4,0.343841012
HSPA5,0.52456829
HSPA6,0.064846982
HSPA8,0.333768099
HSPA9,-0.081373469
HSPB1,0.385424635
HSPB3,-0.334017663
HSPBAP1,0.210661387
HSPBP1,0.224939819
HSPD1,0.123544519
HSPE1,0.409464745
HSPG2,0.060227152
HSPH1,-0.051396089
HTATIP2,0.443691463
HTATSF1,0.112508046
HTD2,-0.416677869
HTR2A,0.002504585
HTR3A,-0.207147212
HTR3B,-0.18356532
HTR6,0.402616452
HTR7,-0.176053391
HTRA1,0.446900344
HTRA2,0.370368952
HTRA3,0.063631512
HTRA4,0.539364543
HTT,-0.362765589
HUS1,-0.462183289
HUS1B,0.007088859
HUWE1,-0.232308216
HVCN1,0.249776311
HYAL1,0.066414119
HYAL2,0.055002743
HYAL3,0.229455272
HYDIN,0.065024507
HYI,0.018296027
HYKK,0.318671357
HYLS1,0.127088768
HYOU1,-0.09722512
HYPK,0.347074791
IAH1,0.357428359
IARS1,-0.332458389
IARS2,-0.061909143
IBA57,-0.18080312
IBTK,-0.001383736
ICA1,0.148918893
ICA1L,-0.226785599
ICAM1,0.362289786
ICAM2,0.316079826
ICAM3,0.407221547
ICAM4,0.288185153
ICAM5,-0.127265158
ICE1,-0.255570832
ICE2,-0.184834224
ICMT,-0.209515345
ICOS,0.117972244
ICOSLG,-0.120362273
ID1,0.263144028
ID2,-0.26348673
ID3,-0.197441859
IDE,-0.394361208
IDH1,-0.549311677
IDH2,0.11443295
IDH3A,-0.132605539
IDH3B,0.495921533
IDH3G,0.550492416
IDI1,0.179430818
IDI2,-0.184160317
IDNK,0.268918861
IDO1,0.089998503
IDO2,-0.173057537
IDS,0.211598228
IDUA,-0.018275497
IER2,0.302201352
IER3,-0.109219308
IER3IP1,-0.123908395
IER5,-0.199104118
IER5L,-0.201133333
IFFO1,-0.044613672
IFFO2,-0.217094725
IFI16,0.015737679
IFI27,-0.12238415
IFI27L1,0.220746999
IFI27L2,0.285831896
IFI30,0.079838632
IFI35,0.039531985
IFI44,-0.076071034
IFI44L,-0.071749572
IFI6,-0.033048559
IFIH1,-0.095097881
IFIT1,-0.046031112
IFIT1B,-0.098059114
IFIT2,-0.048701463
IFIT3,-0.03121811
IFIT5,-0.182557473
IFITM1,0.200873052
IFITM10,0.022501676
IFITM2,0.346471497
IFITM3,-0.022354283
IFNAR1,-0.021236927
IFNAR2,0.052343469
IFNG,-0.020180045
IFNGR1,0.026120834
IFNGR2,0.060780219
IFNL1,0.193079087
IFNLR1,-0.223764092
IFRD1,0.173956513
IFRD2,0.202601811
IFT122,-0.017825631
IFT140,-0.018847031
IFT172,-0.104474824
IFT20,0.608475481
IFT22,0.077397967
IFT27,-0.170798277
IFT43,0.191381714
IFT46,0.007104457
IFT52,0.239174315
IFT57,0.060242769
IFT74,0.077274184
IFT80,-0.491604182
IFT81,-0.126572532
IFT88,0.3545153
IFTAP,0.042894753
IGBP1,0.521698908
IGF1,-0.218932915
IGF1R,0.205710544
IGF2BP2,-0.037460468
IGF2BP3,-0.159126227
IGF2R,0.123603398
IGFBP2,0.144608499
IGFBP3,-0.13454309
IGFBP4,0.105128424
IGFBP6,0.480412646
IGFBP7,-0.077665659
IGFLR1,0.248597604
IGHMBP2,0.194534802
IGIP,-0.287668319
IGLL1,0.153569903
IGLL5,-0.183292674
IGSF10,0.342822222
IGSF11,0.071268605
IGSF22,0.562075523
IGSF23,0.3741084
IGSF6,0.351971409
IGSF8,0.025471162
IGSF9B,-0.125004133
IK,0.278359906
IKBIP,0.514455102
IKBKB,-0.444738262
IKBKE,0.018435435
IKBKG,0.376886927
IKZF1,-0.069738559
IKZF2,-0.288985175
IKZF3,-0.049204525
IKZF4,-0.471701219
IKZF5,-0.000521973
IL10,-0.439449129
IL10RA,-0.30998959
IL10RB,0.060398652
IL11RA,-0.003749034
IL12A,-0.209916856
IL12RB1,0.215399666
IL12RB2,0.015329948
IL13RA1,0.242853859
IL15,-0.330142786
IL15RA,-0.34378043
IL16,0.180540275
IL17C,-0.108244513
IL17D,0.193843257
IL17RA,0.052628367
IL17RB,-0.374319832
IL17RC,-0.100761351
IL17RE,0.155057687
IL18,-0.2656548
IL18BP,-0.10585872
IL18R1,-0.350762335
IL18RAP,-0.087083957
IL1B,-0.22801819
IL1R1,0.097148615
IL1R2,0.49124545
IL1RAP,0.097307523
IL1RL1,0.015300055
IL1RN,-0.028881391
IL2,0.062887419
IL20RB,-0.022097787
IL21R,-0.003672212
IL23A,0.167019623
IL23R,-0.04807801
IL24,0.223515898
IL26,-0.174654537
IL27,0.008188539
IL27RA,0.033872716
IL2RA,0.187009615
IL2RB,-0.50383342
IL2RG,0.436324148
IL31RA,-0.457184068
IL32,0.309654507
IL34,0.147671526
IL36A,-0.321495187
IL3RA,0.575212534
IL4,0.406763942
IL4I1,0.049554738
IL4R,-0.008526923
IL5RA,0.06283197
IL6,0.063700343
IL6R,0.036300638
IL6ST,-0.119080899
IL7,-0.437919036
IL7R,-0.049097338
IL9R,0.271797949
ILDR1,-0.512718556
ILDR2,-0.24089455
ILF2,0.190728757
ILF3,-0.159777062
ILK,0.340756445
ILKAP,0.341589937
ILRUN,0.230425067
ILVBL,-0.127574324
IMMP1L,0.340512884
IMMP2L,0.206321761
IMMT,0.055464677
IMP3,0.281581723
IMP4,0.246950994
IMPA1,-0.387003843
IMPA2,0.451985486
IMPACT,-0.140343804
IMPDH1,0.353157088
IMPDH2,0.597812041
IMPG2,0.103277696
INAFM1,0.307697568
INAFM2,0.262424753
INAVA,-0.197617034
INCA1,0.366722931
INCENP,-0.385277836
INF2,0.105857108
ING1,-0.135751543
ING2,0.433261652
ING3,-0.049578626
ING4,0.543175979
ING5,0.357877856
INHBA,-0.144585293
INHBB,0.202958652
INIP,-0.194826535
INKA1,0.166546524
INKA2,0.293544931
INMT,-0.179049248
INO80,0.059562599
INO80B,0.163423364
INO80C,0.289387631
INO80D,-0.344094858
INO80E,0.305704524
INPP1,-0.298166699
INPP4A,-0.523961117
INPP4B,-0.041458128
INPP5A,0.340056438
INPP5B,-0.322847007
INPP5D,0.032977476
INPP5E,-0.286617506
INPP5F,-0.082639171
INPP5J,0.202355347
INPP5K,0.311371484
INPPL1,-0.467998779
INSC,0.206932035
INSIG1,0.108758877
INSIG2,-0.298111472
INSL3,0.070198366
INSR,-0.226188735
INTS1,0.115478458
INTS10,0.29168456
INTS11,0.203486092
INTS12,0.281389177
INTS13,0.152231701
INTS14,-0.273668566
INTS2,-0.329161405
INTS3,0.005925698
INTS4,0.251917896
INTS5,0.101916755
INTS6,-0.109794687
INTS6L,-0.143951832
INTS7,-0.548577622
INTS8,0.007469707
INTS9,0.009965275
INVS,-0.460331147
IP6K1,0.330777552
IP6K2,-0.056841839
IPCEF1,0.056626681
IPMK,-0.302945677
IPO11,-0.042556796
IPO13,-0.052768609
IPO4,0.466280851
IPO5,0.052353238
IPO7,-0.217687452
IPO8,-0.230547069
IPO9,-0.226630025
IPP,-0.554485354
IPPK,0.038373452
IQCA1,-0.146120813
IQCB1,-0.002753312
IQCC,0.074041025
IQCD,-0.376105097
IQCE,-0.140844425
IQCG,-0.193006548
IQCH,-0.449399522
IQCK,-0.064723168
IQCN,0.148161299
IQGAP1,0.063970674
IQGAP2,-0.17479882
IQSEC1,-0.26601347
IQSEC2,-0.231598071
IQSEC3,0.573907363
IRAK1,0.181557232
IRAK1BP1,-0.053203921
IRAK2,-0.235251071
IRAK3,-0.233459677
IRAK4,-0.177544277
IREB2,-0.251551371
IRF1,0.061198502
IRF2,0.062350565
IRF2BP1,0.193528771
IRF2BP2,-0.132830856
IRF2BPL,0.126121102
IRF3,0.239293246
IRF4,-0.177060988
IRF5,-0.472675704
IRF6,0.068202181
IRF7,0.09820486
IRF8,-0.033552871
IRF9,-0.00913953
IRGM,-0.182640611
IRGQ,0.304729435
IRS1,-0.00201415
IRS2,0.18241919
IRX3,0.174863608
ISCA1,0.163706203
ISCA2,0.047914777
ISCU,0.479867066
ISG15,-0.015804511
ISG20,0.508170339
ISG20L2,0.044246011
ISL2,-0.149735543
ISM1,0.146503602
ISOC1,-0.05763122
ISOC2,0.1830007
IST1,0.024799956
ISY1,0.531156438
ISYNA1,0.321117875
ITCH,-0.280950566
ITFG1,-0.036437158
ITFG2,-0.107467812
ITGA1,-0.036490464
ITGA10,-0.487540591
ITGA2,0.086846726
ITGA2B,0.370127163
ITGA3,-0.252864988
ITGA4,-0.244844791
ITGA5,0.174742092
ITGA6,-0.139104522
ITGA7,-0.347257844
ITGA9,-0.044554392
ITGAD,0.278683287
ITGAE,0.428572255
ITGAL,-0.434406186
ITGAM,-0.375543767
ITGAV,-0.60221738
ITGAX,0.216576871
ITGB1,-0.320354729
ITGB1BP1,0.276187858
ITGB1BP2,0.172046
ITGB2,0.341159028
ITGB3,0.241213948
ITGB3BP,0.342241602
ITGB4,0.211844035
ITGB5,0.312394754
ITGB7,-0.074101812
ITGB8,-0.112281257
ITIH1,-0.452036721
ITIH4,0.004465336
ITK,-0.083351542
ITLN1,0.57351662
ITLN2,0.101866204
ITM2A,0.009383363
ITM2B,0.240418498
ITM2C,0.004899232
ITPA,0.335114273
ITPK1,0.316408945
ITPKA,0.030321788
ITPKB,0.216946402
ITPKC,0.423762739
ITPR1,-0.274542188
ITPR2,-0.259488361
ITPR3,-0.329410481
ITPRID2,-0.100231808
ITPRIP,0.20346795
ITPRIPL1,-0.487857369
ITPRIPL2,-0.540083672
ITSN1,-0.072676219
ITSN2,-0.104420141
IVD,-0.314825241
IVNS1ABP,0.334311893
IWS1,0.152769101
IZUMO4,0.267430253
JADE1,0.297927453
JADE2,-0.08924741
JADE3,-0.066826043
JAG1,-0.330640308
JAG2,0.078472285
JAGN1,0.277434941
JAK1,0.064961073
JAK2,-0.338072719
JAK3,-0.06693202
JAKMIP1,-0.018875959
JAKMIP2,-0.379935601
JAKMIP3,-0.017469899
JAM2,-0.095495363
JAM3,0.257291013
JAML,0.40249884
JARID2,-0.085510941
JAZF1,0.012013465
JCHAIN,-0.196838998
JDP2,0.202397259
JHY,-0.05429182
JKAMP,0.008872945
JMJD1C,0.055466361
JMJD4,0.119615285
JMJD6,0.615508406
JMJD7,0.113760613
JMJD8,0.208381689
JMY,-0.286681789
JOSD1,0.036411795
JOSD2,0.250367744
JPH4,-0.311452263
JPT1,0.394727141
JPT2,0.039014312
JRK,-0.251034773
JRKL,-0.422593091
JSRP1,0.175011547
JTB,0.324737805
JUN,-0.390978088
JUNB,-0.138091804
JUND,0.447696078
JUP,0.360439221
KALRN,-0.423716461
KANK1,0.446523718
KANK2,-0.257682154
KANK3,-0.163018418
KANSL1,-0.042555407
KANSL1L,-0.128823997
KANSL2,-0.152629253
KANSL3,-0.679592329
KANTR,-0.217741608
KARS1,0.520291582
KAT14,-0.144032762
KAT2A,0.073068634
KAT2B,-0.218654827
KAT5,0.345249315
KAT6A,-0.186379867
KAT6B,-0.272004002
KAT7,-0.228187559
KAT8,0.647788371
KATNA1,-0.003424989
KATNAL1,-0.026658755
KATNAL2,-0.053776608
KATNB1,0.107425862
KATNBL1,-0.008981557
KAZALD1,-0.182361719
KAZN,0.315958912
KBTBD11,-0.243341859
KBTBD2,0.022101716
KBTBD3,-0.423508854
KBTBD4,-0.089173033
KBTBD6,-0.329286254
KBTBD7,-0.101668766
KBTBD8,-0.306038754
KCMF1,0.041058697
KCNA2,-0.409890804
KCNA3,-0.332123572
KCNA5,0.139537105
KCNAB2,0.118675842
KCNAB3,-0.191838
KCNC3,-0.183329995
KCNC4,0.077959629
KCND1,-0.367921192
KCND3,0.235352436
KCNE1,-0.189403217
KCNE1B,-0.429026862
KCNE2,-0.297620824
KCNE3,-0.384837276
KCNE5,0.21563406
KCNG1,-0.028919155
KCNG2,-0.252182908
KCNH2,0.255982786
KCNH3,-0.079599902
KCNH8,-0.084146196
KCNIP2,-0.209139159
KCNJ10,0.703056221
KCNJ11,-0.072524049
KCNJ14,0.018082002
KCNJ15,0.045003094
KCNJ2,-0.321306522
KCNK1,-0.356649997
KCNK10,0.323160953
KCNK13,-0.280416613
KCNK17,0.08500737
KCNK5,0.179842374
KCNK6,0.197706022
KCNK7,0.542856146
KCNMA1,-0.102399466
KCNMB1,-0.457038347
KCNMB3,0.162209347
KCNMB4,-0.373226745
KCNN3,-0.24579066
KCNN4,0.137915546
KCNQ1,0.409945529
KCNQ4,0.239324224
KCNQ5,-0.368210189
KCNRG,0.419638274
KCNS1,0.407026418
KCNT1,-0.351659764
KCP,-0.427740978
KCTD1,-0.429665843
KCTD10,-0.439860247
KCTD11,-0.052263781
KCTD12,-0.531469172
KCTD13,0.024752332
KCTD14,0.001152687
KCTD15,0.018646912
KCTD17,-0.059556995
