gene	cv_FXS_zscore
GALNT6	0.385975962
GALNT7	0.907824086
GALNT8	0.15456135
GALNT9	-0.69705084
GALNTL5	-1.069945682
GALNTL6	-0.316723808
GALP	-0.649865104
GALR1	-0.211849437
GALR2	0.105969055
GALR3	0.445295938
GALT	-0.675018712
GAMT	-0.270977914
GAN	0.347684951
GANAB	-0.45975603
GANC	0.051877489
GAP43	-0.941594747
GAPDH	1.205826188
GAPDHS	-0.46907137
GAPT	0.067579471
GAPVD1	0.127438863
GAR1	0.719981952
GAREM1	0.483390255
GAREM2	-0.924589273
GARIN1A	0.976300451
GARIN1B	-1.195064064
GARIN2	0.71139722
GARIN3	-0.059340738
GARIN4	-1.527666195
GARIN5A	0.535087791
GARIN5B	-0.578253529
GARIN6	-0.124651754
GARNL3	0.256562122
GARRE1	0.903497325
GARS1	1.689362356
GART	0.524458239
GAS1	-0.742510584
GAS2	0.004788168
GAS2L1	0.292997784
GAS2L2	0.532393804
GAS2L3	-1.472714392
GAS6	0.52654584
GAS7	0.830025011
GAS8	0.692463254
GASK1A	-1.006099353
GASK1B	0.078820535
GAST	-0.964335379
GATA1	1.612405748
GATA2	-0.987980999
GATA3	-1.657997094
GATA4	-1.063280579
GATA5	-1.249781173
GATA6	-1.953387072
GATAD1	0.757678564
GATAD2A	-0.726836424
GATAD2B	0.106242808
GATB	-0.740298096
GATC	-1.143969971
GATD1	1.219868418
GATD3	2.669598497
GATM	0.226740081
GBA1	-0.756249746
GBA2	0.040051668
GBA3	
GBE1	-0.224693007
GBF1	0.033867722
GBGT1	-0.400056823
GBP1	-0.647925159
GBP2	-0.683915065
GBP3	0.017178659
GBP4	-0.911815869
GBP5	-0.121843111
GBP6	-1.517168742
GBP7	-1.58296131
GBX1	0.715600343
GBX2	-1.389610051
GC	-0.25932833
GCA	1.533340119
GCAT	0.850437889
GCC1	0.042582663
GCC2	-1.247332608
GCDH	0.347025869
GCFC2	0.549867052
GCG	-1.011322202
GCGR	-1.110879673
GCH1	-0.234010386
GCHFR	-0.088991861
GCK	0.013922382
GCKR	0.177882914
GCLC	0.546945794
GCLM	-0.466989211
GCM1	-0.337422521
GCM2	-0.754124052
GCN1	-1.419675368
GCNA	0.523241304
GCNT1	-0.287691615
GCNT2	0.715982731
GCNT3	-0.142093777
GCNT4	0.390519235
GCSAM	0.273108485
GCSAML	-0.537046833
GCSH	0.695641456
GDA	-1.581862531
GDAP1	1.126892687
GDAP1L1	0.131275141
GDAP2	0.242111111
GDE1	0.196467791
GDF1	0.350611358
GDF10	0.588204218
GDF11	-0.475508935
GDF15	-0.226443909
GDF2	0.235623213
GDF3	-0.542985291
GDF5	-0.117774483
GDF6	-1.671734236
GDF7	0.018636692
GDF9	-0.280650854
GDI1	0.712852484
GDI2	0.17099992
GDNF	0.206897869
GDPD1	-0.183700036
GDPD2	0.931412036
GDPD3	-0.926569651
GDPD4	-1.668968467
GDPD5	-1.537522579
GDPGP1	2.292536245
GEM	0.286663499
GEMIN2	0.968339647
GEMIN4	-0.276234211
GEMIN5	-1.373628944
GEMIN6	0.013211155
GEMIN7	-0.008407158
GEMIN8	-0.512365285
GEN1	0.713853312
GET1	-0.068640566
GET3	-0.600481199
GET4	-1.727015602
GFAP	-0.264169798
GFER	2.327991411
GFI1	-0.673341009
GFI1B	1.864826763
GFM1	0.669923277
GFM2	1.127694754
GFOD1	2.097226753
GFOD2	-0.077739179
GFPT1	-0.272546168
GFPT2	-0.59093961
GFRA1	0.088410137
GFRA2	-0.037336494
GFRA3	-0.293555187
GFRA4	0.530466153
GFRAL	-1.063720845
GFUS	-0.24374288
GFY	-0.75957038
GGA1	0.195923158
GGA2	1.82241124
GGA3	1.84087032
GGACT	-1.025532397
GGCT	0.166101009
GGCX	1.217119275
GGH	1.034399932
GGN	1.435875796
GGNBP2	1.193799478
GGPS1	0.350791378
GGT1	1.042599457
GGT5	-1.882872965
GGT6	1.331733392
GGT7	0.34632021
GGTA1	0.808652879
GGTLC1	-0.159151597
GGTLC2	-0.491566017
GGTLC3	0.383582975
GH1	-1.042470228
GH2	-0.064719027
GHDC	-1.25542499
GHITM	0.424342948
GHR	0.014978643
GHRH	-1.273666505
GHRHR	-0.992337991
GHRL	-0.901145052
GHSR	-0.383557134
GID4	0.850544673
GID8	-0.364717626
GIGYF1	2.508666576
GIGYF2	0.981150997
GIMAP1	0.133458729
GIMAP2	-0.125079472
GIMAP4	-2.115942632
GIMAP5	0.043656381
GIMAP6	-0.405279247
GIMAP7	-0.922707268
GIMAP8	-1.580382696
GIMD1	-0.029782033
GIN1	-0.790078229
GINM1	1.694976421
GINS1	0.579498328
GINS2	-0.407708776
GINS3	-0.194853154
GINS4	1.110731695
GIP	-0.927527768
GIPC1	0.366222692
GIPC2	0.954962437
GIPC3	-1.19795124
GIPR	-0.731534219
GIT1	0.69578782
GIT2	-0.565194821
GJA1	0.419608435
GJA10	-0.567364752
GJA3	0.981456744
GJA4	-0.49329054
GJA5	0.152597677
GJA8	0.242161865
GJA9	-1.660097337
GJB1	0.201375034
GJB2	-0.832847425
GJB3	-1.09802532
GJB4	-0.058569703
GJB5	-0.771967275
GJB6	-0.651523795
GJB7	-0.087537626
GJC1	0.011162571
GJC2	0.707808708
GJC3	-0.771291163
GJD2	-0.62439072
GJD3	-0.6935629
GJD4	-0.64070986
GJE1	-1.986997808
GK	0.177210836
GK2	-0.529773046
GK3	-0.438695132
GK5	-0.232628092
GKAP1	0.740351989
GKN1	-0.966263804
GKN2	-1.252729175
GLA	-0.247639658
GLB1	0.269155365
GLB1L	-0.124737582
GLB1L2	-0.679339877
GLB1L3	-0.830316646
GLCCI1	-0.513356443
GLCE	0.494934481
GLDC	0.145693173
GLDN	0.849397989
GLE1	0.142277693
GLG1	-0.181071572
GLI1	-0.329483661
GLI2	-0.599345597
GLI3	-0.151527436
GLI4	-0.919137619
GLIPR1	1.562552031
GLIPR1L1	-0.294121941
GLIPR1L2	0.783123529
GLIPR2	-0.567938548
GLIS1	-0.505340262
GLIS2	0.098805514
GLIS3	-0.051722567
GLMN	-0.579423171
GLMP	0.797438069
GLO1	0.035595196
GLOD4	0.208552177
GLOD5	-0.029927522
GLP1R	-0.453245881
GLP2R	0.116895721
GLRA1	-1.101550209
GLRA2	-0.586093806
GLRA3	0.007625184
GLRB	0.831619791
GLRX	1.120340475
GLRX2	0.288020437
GLRX3	-0.405853729
GLRX5	0.119467821
GLS	1.050340698
GLS2	1.633922157
GLT1D1	0.026469432
GLT6D1	-0.894160815
GLT8D1	0.09951068
GLT8D2	0.324198058
GLTP	0.348667801
GLTPD2	0.175916676
GLUD1	0.935219803
GLUD2	-1.109822478
GLUL	0.212832034
GLYAT	-1.329307101
GLYATL1	-0.85465831
GLYATL1B	0.315976733
GLYATL2	-1.25164242
GLYATL3	-0.40676228
GLYCTK	-0.118350537
GLYR1	-0.656368377
GM2A	0.033161521
GMCL1	-0.401044192
GMCL2	0.260539573
GMDS	-1.209755709
GMEB1	-0.54659494
GMEB2	0.221746387
GMFB	-0.2023177
GMFG	0.055497822
GMIP	1.281418589
GML	-0.37055684
GMNC	-0.166058535
GMNN	0.769124219
GMPPA	-0.224114823
GMPPB	1.050080928
GMPR	0.712194876
GMPR2	0.841739245
GMPS	1.245000412
GNA11	3.561740764
GNA12	0.381452325
GNA13	-0.050118847
GNA14	-0.707638422
GNA15	-0.783005109
GNAI1	-0.990138016
GNAI2	-0.001957589
GNAI3	-0.866934441
GNAL	-0.09977827
GNAO1	1.493980771
GNAQ	-0.479119644
GNAS	0.187463746
GNAT1	-1.183799842
GNAT2	1.048120468
GNAT3	-1.212353039
GNAZ	1.203244092
GNB1	-1.276552292
GNB1L	-1.262048964
GNB2	1.224530391
GNB3	-0.911629116
GNB4	0.19358441
GNB5	1.274759245
GNE	0.23941869
GNG10	0.578274689
GNG11	-0.23783558
GNG12	-0.073284384
GNG13	-0.381815103
GNG14	-1.143287819
GNG2	0.251791987
GNG3	0.135511385
GNG4	-0.814632763
GNG5	0.171634119
GNG5B	-1.362597179
GNG7	0.389212566
GNG8	3.15869865
GNGT1	-0.709302119
GNGT2	0.511570256
GNL1	2.108894343
GNL2	-0.730513713
GNL3	0.245224744
GNL3L	-0.908344626
GNLY	-0.275056548
GNMT	0.143542841
GNPAT	0.974790054
GNPDA1	0.575973346
GNPDA2	-0.104860152
GNPNAT1	0.716197574
GNPTAB	0.718543374
GNPTG	0.909613581
GNRH1	0.752508915
GNRH2	0.569440979
GNRHR	-0.475720589
GNS	1.014176781
GOLGA1	0.340194693
GOLGA2	1.952145014
GOLGA3	1.752763266
GOLGA4	0.229376581
GOLGA5	-0.967354954
GOLGA6A	-0.165602658
GOLGA6B	-0.944349201
GOLGA6C	-0.288594539
GOLGA6D	-0.11696306
GOLGA6L1	-1.569728158
GOLGA6L10	0.567853846
GOLGA6L2	-0.444506293
GOLGA6L22	-0.579456064
GOLGA6L24	-0.752653815
GOLGA6L25	-0.129700631
GOLGA6L26	-0.714339953
GOLGA6L4	0.660232128
GOLGA6L6	-0.174619821
GOLGA6L7	0.193102633
GOLGA6L9	0.675946622
GOLGA7	0.185812652
GOLGA7B	-0.690070677
GOLGA8A	1.199363601
GOLGA8B	0.645750361
GOLGA8F	1.318936561
GOLGA8G	0.674519767
GOLGA8H	-0.784191278
GOLGA8J	-1.340956431
GOLGA8K	-0.300016955
GOLGA8M	-0.944969438
GOLGA8N	-0.363832485
GOLGA8O	0.159463367
GOLGA8Q	-0.289362088
GOLGA8R	0.632787904
GOLGA8S	0.768064293
GOLGA8T	-0.069750378
GOLGB1	1.060889095
GOLIM4	-1.744624541
GOLM1	-0.791861017
GOLM2	0.11938675
GOLPH3	0.249755517
GOLPH3L	0.274227551
GOLT1A	0.25961726
GOLT1B	-0.159090032
GON4L	-0.026183187
GON7	0.966254067
GOPC	0.968521304
GORAB	0.554169748
GORASP1	0.581810451
GORASP2	0.975593476
GOSR1	-0.029459309
GOSR2	-1.366366216
GOT1	0.253425263
GOT1L1	0.185336856
GOT2	1.026921667
GP1BA	3.101128793
GP1BB	0.527208132
GP2	-0.269391367
GP5	0.087519701
GP6	-1.33308626
GP9	0.2292889
GPA33	0.293437924
GPAA1	1.008228434
GPALPP1	0.393630745
GPAM	0.126436255
GPANK1	1.169521268
GPAT2	-0.641168875
GPAT3	0.547805756
GPAT4	0.898653652
GPATCH1	0.276940968
GPATCH11	0.054270624
GPATCH2	-0.179274038
GPATCH2L	0.263339172
GPATCH3	-0.11898128
GPATCH4	
GPATCH8	-0.513112458
GPBAR1	0.473535454
GPBP1	-0.076837894
GPBP1L1	0.878939782
GPC1	0.761624391
GPC2	0.07690901
GPC3	-0.621522725
GPC4	-0.14512377
GPC5	0.117592684
GPC6	-1.00653869
GPCPD1	0.630578604
GPD1	0.041898613
GPD1L	-0.370530949
GPD2	0.574868023
GPER1	-0.962575584
GPHA2	1.320669053
GPHB5	-0.436662411
GPHN	0.005104465
GPI	1.420714787
GPIHBP1	-1.578254508
GPKOW	1.550787206
GPLD1	0.285371522
GPM6A	-0.363522597
GPM6B	-0.599555996
GPN1	0.345210627
GPN2	1.170304987
GPN3	-0.186523176
GPNMB	-1.392665979
GPR101	0.135499951
GPR107	0.195653021
GPR108	1.025417617
GPR119	-0.880337394
GPR12	0.189924558
GPR132	-0.274334495
GPR135	0.092912662
GPR137	1.248563505
GPR137B	0.469086517
GPR137C	-1.973505421
GPR139	-0.808181673
GPR141	0.083816777
GPR142	1.037286593
GPR143	-1.375471129
GPR146	2.623394966
GPR148	-1.166673376
GPR149	-0.379782404
GPR15	-0.142446003
GPR150	-0.517450555
GPR151	0.217961111
GPR152	-0.094684449
GPR153	0.780009582
GPR155	-0.224796962
GPR156	-0.381192546
GPR157	-1.638489077
GPR158	-0.727479779
GPR15LG	0.901190808
GPR160	0.083796958
GPR161	1.720601438
GPR162	0.371933514
GPR17	0.171033742
GPR171	0.819888005
GPR173	-0.162378341
GPR174	0.029197866
GPR176	1.06993364
GPR179	1.12592903
GPR18	0.972623086
GPR180	0.290881153
GPR182	-0.628245522
GPR183	0.679822655
GPR19	0.366882168
GPR20	0.479011311
GPR21	0.282496794
GPR22	1.683600494
GPR25	0.095830399
GPR26	-0.594628005
GPR27	0.043554375
GPR3	0.787610315
GPR31	-0.164611401
GPR32	-0.66109831
GPR33	-0.230928378
GPR34	-0.471482518
GPR35	-1.099159711
GPR37	0.810929422
GPR37L1	0.735796421
GPR39	0.182244487
GPR4	-0.327513795
GPR42	-1.243327843
GPR45	-1.666719475
GPR50	-1.389677588
GPR52	-0.650974364
GPR55	0.491526854
GPR6	-0.85323719
GPR61	1.440362659
GPR62	-1.751841444
GPR63	0.088770892
GPR65	0.675557241
GPR68	-1.117344908
GPR75	0.330552397
GPR78	-0.531185952
GPR82	-0.271595436
GPR83	-1.593043628
GPR84	-0.409326159
GPR85	-0.607252242
GPR87	0.75229704
GPR88	-0.41520074
GPR89A	-0.050272887
GPR89B	1.877379007
GPRASP1	0.392546167
GPRASP2	0.470830381
GPRASP3	-0.450284646
GPRC5A	-0.040086624
GPRC5B	0.622157919
GPRC5C	-1.794162383
GPRC5D	0.33611779
GPRC6A	-0.980699654
GPRIN1	-0.274347659
GPRIN2	-0.752997693
GPRIN3	0.120523695
GPS1	3.730522692
GPS2	1.586763443
GPSM1	0.373767028
GPSM2	0.72177784
GPSM3	0.468761231
GPT	0.340066282
GPT2	0.516504248
GPX1	0.605531867
GPX2	-0.289820334
GPX3	0.226470837
GPX4	1.015466065
GPX5	-0.892165691
GPX6	-1.038712657
GPX7	-0.602995422
GPX8	-0.13934654
GRAMD1A	-1.517834526
GRAMD1B	-0.256391157
GRAMD1C	0.513508177
GRAMD2A	0.378944697
GRAMD2B	0.139314743
GRAMD4	-0.773866029
GRAP	0.863199587
GRAP2	-0.006801683
GRAPL	-0.301674218
GRB10	0.310273939
GRB14	-0.274210004
GRB2	-0.116809595
GRB7	-0.582709521
GREB1	1.175129787
GREB1L	0.342570554
GREM1	-2.033481727
GREM2	-0.450636417
GREP1	4.366540361
GRHL1	0.13919198
GRHL2	-1.345239616
GRHL3	-1.115676906
GRHPR	0.925457066
GRIA1	0.66173603
GRIA2	0.763884695
GRIA3	-0.329095493
GRIA4	-0.063414509
GRID1	0.273877633
GRID2	1.207183547
GRID2IP	-0.028560012
GRIFIN	-0.735601398
GRIK1	-0.480700051
GRIK2	-0.612486875
GRIK3	-1.668113358
GRIK4	0.669874482
GRIK5	-0.388053229
GRIN1	-1.431245066
GRIN2A	-0.53528822
GRIN2B	-0.17720844
GRIN2C	-0.097886013
GRIN2D	-1.116985395
GRIN3A	0.630352968
GRIN3B	-0.277269885
GRINA	-0.420303667
GRIP1	0.550463445
GRIP2	-0.878471379
GRIPAP1	0.703973118
GRK1	-1.983756578
GRK2	2.205996759
GRK3	0.214631601
GRK4	-0.548796504
GRK5	1.15881074
GRK6	1.861687684
GRK7	-1.057092027
GRM1	-0.806654662
GRM2	-0.510780234
GRM3	1.37492651
GRM4	-1.455438605
GRM5	-0.280945535
GRM6	-1.679020279
GRM7	-0.350605648
GRM8	0.485509383
GRN	2.943124937
GRP	-0.659410238
GRPEL1	-0.479918988
GRPEL2	0.408811788
GRPR	-0.183830839
GRSF1	-0.737640256
GRTP1	-1.668052743
GRWD1	2.12734858
GRXCR1	-1.380712775
GRXCR2	-0.229438503
GSAP	-0.390093721
GSC	-1.083532211
GSC2	-1.62454754
GSDMA	0.209106496
GSDMB	-0.956327256
GSDMC	-1.581803356
GSDMD	0.29525308
GSDME	1.408241051
GSE1	0.102223342
GSG1	-0.102939306
GSG1L	1.041847707
GSG1L2	-1.376992027
GSK3A	0.662893932
GSK3B	1.653022717
GSKIP	-0.908238174
GSN	1.048258985
GSPT1	1.396010414
GSPT2	-0.517937027
GSR	-1.097128874
GSS	0.310518307
GSTA1	-1.122405818
GSTA2	-1.586954584
GSTA3	-0.905650212
GSTA4	0.680805578
GSTA5	-1.023073514
GSTCD	0.526488503
GSTK1	-0.248286246
GSTM1	2.362112253
GSTM2	0.56996689
GSTM3	-0.72484453
GSTM4	1.160334393
GSTM5	-0.5888388
GSTO1	0.769173716
GSTO2	-0.175684886
GSTP1	0.036261749
GSTT1	
GSTT2	
GSTT2B	-0.069670398
GSTT4	-0.523676607
GSTZ1	-0.074358721
GSX1	-1.298058358
GSX2	-0.644770111
GTDC1	0.200780615
GTF2A1	0.322414548
GTF2A1L	-1.360789402
GTF2A2	0.498998588
GTF2B	0.938404758
GTF2E1	-1.090874567
GTF2E2	-0.846192696
GTF2F1	-0.491562696
GTF2F2	0.175894013
GTF2H1	0.681094892
GTF2H2	-0.234972436
GTF2H2C	1.217176823
GTF2H2C_2	
GTF2H3	-0.17744249
GTF2H4	-0.450252002
GTF2H5	-1.00094658
GTF2I	0.978071783
GTF2IRD1	0.363117182
GTF2IRD2	-0.965087625
GTF2IRD2B	-1.397513735
GTF3A	0.216990381
GTF3C1	0.197485343
GTF3C2	1.14190979
GTF3C3	0.615286978
GTF3C4	-0.065812007
GTF3C5	0.848262892
GTF3C6	0.481832545
GTPBP1	0.548623027
GTPBP10	1.005991256
GTPBP2	0.26590259
GTPBP3	0.320553389
GTPBP4	0.366579041
GTPBP6	-0.089043889
GTPBP8	0.930617856
GTSE1	-1.392745557
GTSF1	1.392594406
GTSF1L	-0.274158332
GUCA1A	0.42382103
GUCA1B	0.476112234
GUCA1C	0.197884921
GUCA2A	-0.749051497
GUCA2B	-1.174892898
GUCD1	1.834235637
GUCY1A1	0.570887577
GUCY1A2	0.039759321
GUCY1B1	-0.048714528
GUCY2C	-0.771955836
GUCY2D	-0.625649138
GUCY2F	-0.6934152
GUF1	0.679489557
GUK1	1.106382434
GULP1	-0.787198283
GUSB	0.237199741
GVQW3	0.856424811
GXYLT1	0.314415663
GXYLT2	1.047664787
GYG1	1.018251718
GYG2	-2.014599356
GYPA	0.69914601
GYPB	0.349512513
GYPC	0.844759604
GYPE	0.247940129
GYS1	-0.999268337
GYS2	-0.018364058
GZF1	0.401620892
GZMA	-0.910799352
GZMB	-1.35796155
GZMH	-0.871768961
GZMK	-0.474997347
GZMM	0.709710593
H1-0	1.145871296
H1-1	0.369291233
H1-10	-1.527286834
H1-2	1.1410827
H1-3	-0.861201047
H1-4	0.001133606
H1-5	-0.495543696
H1-6	0.584722565
H1-7	-0.244219633
H1-8	0.100394856
H2AB1	-0.114649393
H2AB2	-0.899095768
H2AB3	-1.55693645
H2AC1	-0.380894912
H2AC11	-0.041140918
H2AC12	0.589690139
H2AC13	-0.1486803
H2AC14	0.085290148
H2AC15	0.95553761
H2AC16	-0.390487587
H2AC17	0.710372208
H2AC18	1.111134247
H2AC19	1.785061646
H2AC20	2.643225458
H2AC21	2.247935581
H2AC25	0.559037745
H2AC4	-0.244699411
H2AC6	0.619743429
H2AC7	1.249132621
H2AC8	-0.118315367
H2AJ	0.277539751
H2AL3	-1.145283519
H2AP	-0.032735283
H2AX	-0.031124432
H2AZ1	-0.30827602
H2AZ2	1.508650869
H2BC1	-0.447823086
H2BC10	0.132482133
H2BC11	0.0074115
H2BC12	0.637985918
H2BC12L	-0.625713646
H2BC13	-0.187357296
H2BC14	0.056281603
H2BC15	0.859217979
H2BC17	0.855758677
H2BC18	2.398038186
H2BC21	1.386643852
H2BC26	0.595234659
H2BC3	0.472235608
H2BC4	0.296442166
H2BC5	-0.761061487
H2BC6	0.854808728
H2BC7	0.815829047
H2BC8	-0.32558093
H2BC9	-0.030738812
H2BK1	0.095315839
H2BN1	-0.174263126
H2BW1	-1.514024907
H2BW2	-0.724262263
H3-3A	-0.900476109
H3-3B	0.415284658
H3-4	-1.098035398
H3-5	-0.026987716
H3-7	1.365631615
H3C1	-0.105175054
H3C10	-0.04726302
H3C11	-0.517256435
H3C12	0.300358247
H3C13	1.590809757
H3C14	1.474594265
H3C15	1.94313451
H3C2	-0.63925251
H3C3	0.549337867
H3C4	1.466493053
H3C6	-0.06289536
H3C7	-0.247031919
H3C8	0.042613322
H3Y1	-2.05959158
H3Y2	-0.438430804
H4C1	-0.303616831
H4C11	-0.309778072
H4C12	0.340964696
H4C13	-0.346387183
H4C14	-0.463222615
H4C15	1.063918727
H4C16	0.489494074
H4C2	-0.552543783
H4C3	0.793650666
H4C4	0.909128411
H4C5	0.400437825
H4C6	-1.182160649
H4C7	-0.468816721
H4C8	-0.005095548
H4C9	0.658201702
H6PD	2.313839572
HAAO	-0.037249415
HABP2	-1.224832089
HABP4	-0.820769986
HACD1	0.597157966
HACD2	0.510010353
HACD3	1.470283433
HACD4	-1.149309647
HACE1	-0.915200827
HACL1	-0.42461308
HADH	1.374854675
HADHA	-0.750810589
HADHB	1.171188651
HAGH	-0.502339258
HAGHL	-0.598966724
HAL	0.405032529
HAMP	0.806968715
HAND1	-2.109839492
HAND2	-1.807024847
HAO1	-0.801179748
HAO2	-0.569865565
HAP1	-0.508857535
HAPLN1	-0.449905612
HAPLN2	0.155672949
HAPLN3	-0.336668111
HAPLN4	-1.282958416
HAPSTR1	1.117833944
HAPSTR2	0.08598476
HARBI1	0.595739479
HARS1	-0.104923374
HARS2	1.276354764
HAS1	0.180042492
HAS2	0.197896408
HAS3	-0.882745749
HASPIN	-1.780126663
HAT1	-1.049877808
HAUS1	0.289730706
HAUS2	0.816106704
HAUS3	-0.429422194
HAUS4	-0.141776378
HAUS5	-0.85465817
HAUS6	0.23977107
HAUS7	-1.300951195
HAUS8	-1.256118835
HAVCR1	0.834687969
HAVCR2	-0.581251317
HAX1	-0.192994447
HBA1	-0.659895459
HBA2	-1.233697117
HBB	-0.763144418
HBD	-0.809521853
HBE1	-0.297219465
HBEGF	0.421690675
HBG1	-0.126638599
HBG2	-1.711113018
HBM	-0.944430369
HBP1	1.702777141
HBQ1	0.759277355
HBS1L	-1.134132647
HBZ	0.433173904
HCAR1	-0.849926746
HCAR2	0.619084079
HCAR3	0.916395626
HCCS	0.589219925
HCFC1	0.130772332
HCFC1R1	0.846318517
HCFC2	-0.739305523
HCK	0.994673932
HCLS1	-0.79207924
HCN1	-0.212163202
HCN2	-1.784706873
HCN3	-0.811318326
HCN4	-0.602386546
HCRT	-0.481590376
HCRTR1	-2.113786091
HCRTR2	-0.807378867
HCST	-0.742976264
HDAC1	-1.178771804
HDAC10	2.341876231
HDAC11	-0.895587389
HDAC2	-0.023541205
HDAC3	0.337156712
HDAC4	-1.595953336
HDAC5	-0.197342278
HDAC6	0.793875351
HDAC7	0.289569584
HDAC8	-0.678126743
HDAC9	0.371547837
HDC	-0.570048316
HDDC2	-1.439959819
HDDC3	-0.321768466
HDGF	2.036480803
HDGFL1	-0.225297492
HDGFL2	1.986829569
HDGFL3	-0.240434575
HDHD2	1.105942606
HDHD3	-0.555352887
HDHD5	0.893132456
HDLBP	1.553385588
HDX	-0.750196819
HEATR1	0.031079107
HEATR3	1.766183459
HEATR4	-0.652363337
HEATR5A	0.482854102
HEATR5B	0.668739805
HEATR6	1.616440841
HEATR9	0.627563257
HEBP1	-0.308140286
HEBP2	0.626907492
HECA	-0.101113998
HECTD1	0.654928624
HECTD2	0.606573167
HECTD3	-1.07647025
HECTD4	-0.518361201
HECW1	0.068837841
HECW2	0.950864554
HEG1	0.51176379
HELB	0.675117272
HELLS	1.304326487
HELQ	0.516735611
HELT	-0.213777669
HELZ	0.5101104
HELZ2	0.615665233
HEMGN	0.963746874
HEMK1	0.116948579
HENMT1	0.596011755
HEPACAM	0.178662563
HEPACAM2	0.566634167
HEPH	-0.377042884
HEPHL1	-1.240706217
HEPN1	0.154544889
HERC1	-1.759053096
HERC2	0.361630865
HERC3	0.932775058
HERC4	0.131241516
HERC5	0.400420172
HERC6	0.372848206
HERPUD1	1.861811154
HERPUD2	0.057426774
HES1	0.642296216
HES2	-0.124197896
HES3	0.717028244
HES4	-0.810377974
HES5	-0.209491409
HES6	0.98688642
HES7	1.36790145
HESX1	-1.296962262
HEXA	0.377509958
HEXB	-0.41085155
HEXD	-0.915030969
HEXIM1	1.763257018
HEXIM2	-1.309206487
HEY1	-0.109982326
HEY2	-0.307696199
HEYL	-0.566676856
HFE	0.647049179
HFM1	-0.921805721
HGD	-1.202683581
HGF	0.440858742
HGFAC	0.789062778
HGH1	0.16172402
HGS	1.740952825
HGSNAT	0.91769693
HHAT	0.359191832
HHATL	0.01946148
HHEX	-0.655889297
HHIP	0.959253909
HHIPL1	-0.279539
HHIPL2	-0.705861178
HHLA1	0.001359942
HHLA2	-0.629825236
HIBADH	-0.768175965
HIBCH	0.254512905
HIC1	3.313020002
HIC2	1.514391604
HID1	-0.276938418
HIF1A	0.240613149
HIF1AN	0.027185896
HIF3A	-1.39107928
HIGD1A	0.890973764
HIGD1B	-0.432043122
HIGD1C	-0.539107071
HIGD2A	1.664921263
HIGD2B	-0.347021845
HIKESHI	-2.190572947
HILPDA	0.480164299
HINFP	-1.460905229
HINT1	-0.017558677
HINT2	-0.380053078
HINT3	1.528878051
HIP1	0.349568216
HIP1R	1.693228111
HIPK1	1.731447264
HIPK2	-1.215623759
HIPK3	1.088333044
HIPK4	0.04543679
HIRA	-1.755216443
HIRIP3	0.848216812
HIVEP1	-0.008755605
HIVEP2	0.655142188
HIVEP3	0.487520536
HJURP	-0.534197809
HJV	-0.201190532
HK1	1.259216478
HK2	0.130029499
HK3	-0.123625026
HKDC1	-0.455175742
HLA-A	-0.152835819
HLA-B	-0.482589057
HLA-C	-0.665507243
HLA-DMA	0.331049597
HLA-DMB	0.533374815
HLA-DOA	0.376662578
HLA-DOB	0.589613762
HLA-DPA1	0.981461493
HLA-DPB1	0.105734407
HLA-DQA1	-0.321607197
HLA-DQA2	0.029222963
HLA-DQB1	-0.272627518
HLA-DQB2	-0.678552906
HLA-DRA	-0.445273608
HLA-DRB1	-0.10304442
HLA-DRB3	
HLA-DRB4	
HLA-DRB5	-0.898195282
HLA-E	0.951113261
HLA-F	-0.515429232
HLA-G	-0.070821491
HLCS	0.788836336
HLF	-0.158489484
HLTF	0.846908609
HLX	-0.673490053
HM13	0.70556932
HMBOX1	-0.322232693
HMBS	2.488264694
HMCES	1.696991872
HMCN1	-0.769715628
HMCN2	-1.08367767
HMG20A	-0.293508181
HMG20B	2.195475446
HMGA1	1.046414237
HMGA2	-0.3364597
HMGB1	1.436918743
HMGB2	0.814439846
HMGB3	0.118995719
HMGB4	-0.085364052
HMGCL	1.427435255
HMGCLL1	0.552181395
HMGCR	0.931935164
HMGCS1	0.165346037
HMGCS2	0.359996231
HMGN1	-0.829725806
HMGN2	1.163605481
HMGN3	0.303766061
HMGN4	0.230937813
HMGN5	-1.025311531
HMGXB3	0.446973791
HMGXB4	0.11872991
HMHB1	-1.589216373
HMMR	0.263769764
HMOX1	0.715831832
HMOX2	-0.340279742
HMSD	-0.071019893
HMX1	-1.420022013
HMX2	-1.224571423
HMX3	-1.839805974
HNF1A	-0.594504266
HNF1B	-2.028289779
HNF4A	-0.566192184
HNF4G	0.00219788
HNMT	-0.448096448
HNRNPA0	-0.407593997
HNRNPA1	-0.413531899
HNRNPA1L2	0.215457819
HNRNPA1L3	-0.486894736
HNRNPA2B1	0.365405366
HNRNPA3	0.389684866
HNRNPAB	-0.0310655
HNRNPC	0.590234978
HNRNPCL1	-1.052278019
HNRNPCL2	-0.994786208
HNRNPCL3	-2.003665582
HNRNPCL4	-0.774129754
HNRNPD	0.665941283
HNRNPDL	0.183181251
HNRNPF	1.078905131
HNRNPH1	1.018171092
HNRNPH2	1.423727113
HNRNPH3	0.408505854
HNRNPK	0.646753049
HNRNPL	0.044066422
HNRNPLL	0.89053241
HNRNPM	3.01199945
HNRNPR	-0.666153608
HNRNPU	-0.086354706
HNRNPUL1	0.143773875
HNRNPUL2	0.476808896
